"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2017-2018",37,67991,6037568,"SAN DIEGO","CAJON VALLEY UNION","ANZA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",549,461,84,494,90,534,451,84.5,482,90.3,TRUE,"Elementary School"
"2017-2018",37,67991,6037576,"SAN DIEGO","CAJON VALLEY UNION","BOSTONIA LANGUAGE ACADEMY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",511,257,50.3,325,63.6,495,249,50.3,316,63.8,TRUE,"Elementary School"
"2017-2018",37,67991,6037584,"SAN DIEGO","CAJON VALLEY UNION","CAJON VALLEY MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",915,772,84.4,840,91.8,915,772,84.4,840,91.8,TRUE,"Middle School"
"2017-2018",37,67991,6037592,"SAN DIEGO","CAJON VALLEY UNION","CHASE AVENUE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",720,603,83.8,647,89.9,702,589,83.9,632,90,TRUE,"Elementary School"
"2017-2018",37,67991,6037600,"SAN DIEGO","CAJON VALLEY UNION","CREST ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",133,42,31.6,49,36.8,132,42,31.8,49,37.1,TRUE,"Elementary School"
"2017-2018",37,67991,6037626,"SAN DIEGO","CAJON VALLEY UNION","EMERALD MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",634,481,75.9,495,78.1,634,481,75.9,495,78.1,TRUE,"Middle School"
"2017-2018",37,67991,6037634,"SAN DIEGO","CAJON VALLEY UNION","FLYING HILLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","6",570,260,45.6,311,54.6,557,253,45.4,302,54.2,TRUE,"Elementary School"
"2017-2018",37,67991,6037642,"SAN DIEGO","CAJON VALLEY UNION","FUERTE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",662,151,22.8,171,25.8,647,147,22.7,166,25.7,TRUE,"Elementary School"
"2017-2018",37,67991,6037659,"SAN DIEGO","CAJON VALLEY UNION","GREENFIELD MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",805,585,72.7,652,81,805,585,72.7,652,81,TRUE,"Middle School"
"2017-2018",37,67991,6037675,"SAN DIEGO","CAJON VALLEY UNION","JOHNSON ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",683,581,85.1,622,91.1,668,569,85.2,609,91.2,TRUE,"Elementary School"
"2017-2018",37,67991,6037683,"SAN DIEGO","CAJON VALLEY UNION","LEXINGTON ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",870,723,83.1,750,86.2,852,707,83,734,86.2,TRUE,"Elementary School"
"2017-2018",37,67991,6037691,"SAN DIEGO","CAJON VALLEY UNION","MADISON AVENUE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",620,432,69.7,470,75.8,602,416,69.1,454,75.4,TRUE,"Elementary School"
"2017-2018",37,67991,6037709,"SAN DIEGO","CAJON VALLEY UNION","MAGNOLIA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",552,415,75.2,469,85,540,404,74.8,458,84.8,TRUE,"Elementary School"
"2017-2018",37,67991,6037717,"SAN DIEGO","CAJON VALLEY UNION","MERIDIAN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",624,458,73.4,507,81.3,616,453,73.5,501,81.3,TRUE,"Elementary School"
"2017-2018",37,67991,6037725,"SAN DIEGO","CAJON VALLEY UNION","NARANCA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",823,692,84.1,729,88.6,812,682,84,718,88.4,TRUE,"Elementary School"
"2017-2018",37,67991,6037733,"SAN DIEGO","CAJON VALLEY UNION","RIOS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",359,186,51.8,231,64.3,351,182,51.9,226,64.4,TRUE,"Elementary School"
"2017-2018",37,67991,6037741,"SAN DIEGO","CAJON VALLEY UNION","W. D. HALL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"K","5",593,409,69,465,78.4,582,406,69.8,457,78.5,TRUE,"Elementary School"
"2017-2018",37,67991,6069082,"SAN DIEGO","CAJON VALLEY UNION","AVOCADO ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",566,244,43.1,278,49.1,555,240,43.2,273,49.2,TRUE,"Elementary School"
"2017-2018",37,67991,6093207,"SAN DIEGO","CAJON VALLEY UNION","MONTGOMERY MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","CEP",NA,NA,NA,FALSE,"6","8",926,656,70.8,700,75.6,926,656,70.8,700,75.6,TRUE,"Middle School"
"2017-2018",37,67991,6101794,"SAN DIEGO","CAJON VALLEY UNION","VISTA GRANDE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",601,171,28.5,189,31.4,588,168,28.6,186,31.6,TRUE,"Elementary School"
"2017-2018",37,67991,6106025,"SAN DIEGO","CAJON VALLEY UNION","RANCHO SAN DIEGO ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",621,219,35.3,249,40.1,605,213,35.2,243,40.2,TRUE,"Elementary School"
"2017-2018",37,67991,6110787,"SAN DIEGO","CAJON VALLEY UNION","JAMACHA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",473,229,48.4,256,54.1,469,229,48.8,256,54.6,TRUE,"Elementary School"
"2017-2018",37,67991,6112148,"SAN DIEGO","CAJON VALLEY UNION","BLOSSOM VALLEY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","5",509,105,20.6,119,23.4,496,104,21,118,23.8,TRUE,"Elementary School"
"2017-2018",37,67991,6112890,"SAN DIEGO","CAJON VALLEY UNION","HILLSDALE MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"6","8",1532,527,34.4,605,39.5,1532,527,34.4,605,39.5,TRUE,"Middle School"
"2017-2018",37,67991,6118319,"SAN DIEGO","CAJON VALLEY UNION","CAJON VALLEY HOME","Elementary School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE",NA,NA,NA,NA,FALSE,"K","8",47,20,42.6,20,42.6,47,20,42.6,20,42.6,TRUE,"Other"
"2017-2018",37,68007,6037758,"SAN DIEGO","CARDIFF ELEMENTARY","ADA W. HARRIS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"3","6",357,62,17.4,68,19,357,62,17.4,68,19,TRUE,"Elementary School"
"2017-2018",37,68007,6037766,"SAN DIEGO","CARDIFF ELEMENTARY","CARDIFF ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","3",346,51,14.7,56,16.2,346,51,14.7,56,16.2,TRUE,"Elementary School"
"2017-2018",37,68023,1,"SAN DIEGO","CHULA VISTA ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,8,0,0,0,0,TRUE,NA
"2017-2018",37,68023,101592,"SAN DIEGO","CHULA VISTA ELEMENTARY","HEDENKAMP (ANNE AND WILLIAM) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",1033,193,18.7,273,26.4,1033,193,18.7,273,26.4,TRUE,"Elementary School"
"2017-2018",37,68023,105957,"SAN DIEGO","CHULA VISTA ELEMENTARY","LIBERTY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",729,97,13.3,139,19.1,728,97,13.3,139,19.1,TRUE,"Elementary School"
"2017-2018",37,68023,105965,"SAN DIEGO","CHULA VISTA ELEMENTARY","SALT CREEK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",945,118,12.5,149,15.8,945,118,12.5,149,15.8,TRUE,"Elementary School"
"2017-2018",37,68023,108662,"SAN DIEGO","CHULA VISTA ELEMENTARY","VETERANS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",911,158,17.3,212,23.3,911,158,17.3,212,23.3,TRUE,"Elementary School"
"2017-2018",37,68023,114009,"SAN DIEGO","CHULA VISTA ELEMENTARY","WOLF CANYON ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",600,99,16.5,124,20.7,600,99,16.5,124,20.7,TRUE,"Elementary School"
"2017-2018",37,68023,119594,"SAN DIEGO","CHULA VISTA ELEMENTARY","LEONARDO DA VINCI HEALTH SCIENCES CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,1082,"DIRECTLY FUNDED",TRUE,"K","6",299,134,44.8,159,53.2,299,134,44.8,159,53.2,TRUE,"Elementary School"
"2017-2018",37,68023,124321,"SAN DIEGO","CHULA VISTA ELEMENTARY","HOWARD GARDNER COMMUNITY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,1308,"DIRECTLY FUNDED",TRUE,"K","8",215,151,70.2,194,90.2,210,147,70,190,90.5,TRUE,"Elementary School"
"2017-2018",37,68023,127431,"SAN DIEGO","CHULA VISTA ELEMENTARY","CAMARENA (ENRIQUE S.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",1075,239,22.2,310,28.8,1075,239,22.2,310,28.8,TRUE,"Elementary School"
"2017-2018",37,68023,135277,"SAN DIEGO","CHULA VISTA ELEMENTARY","MURAOKA (SABURO) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"P","6",537,83,15.5,119,22.2,536,82,15.3,118,22,TRUE,"Elementary School"
"2017-2018",37,68023,6037824,"SAN DIEGO","CHULA VISTA ELEMENTARY","CASTLE PARK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",394,313,79.4,359,91.1,394,313,79.4,359,91.1,TRUE,"Elementary School"
"2017-2018",37,68023,6037832,"SAN DIEGO","CHULA VISTA ELEMENTARY","ALLEN (ELLA B.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",368,103,28,135,36.7,368,103,28,135,36.7,TRUE,"Elementary School"
"2017-2018",37,68023,6037840,"SAN DIEGO","CHULA VISTA ELEMENTARY","ROHR (FRED H.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",327,240,73.4,275,84.1,326,240,73.6,275,84.4,TRUE,"Elementary School"
"2017-2018",37,68023,6037857,"SAN DIEGO","CHULA VISTA ELEMENTARY","ROGERS (GREG) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",443,216,48.8,272,61.4,443,216,48.8,272,61.4,TRUE,"Elementary School"
"2017-2018",37,68023,6037865,"SAN DIEGO","CHULA VISTA ELEMENTARY","HALECREST ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",521,207,39.7,268,51.4,503,200,39.8,261,51.9,TRUE,"Elementary School"
"2017-2018",37,68023,6037873,"SAN DIEGO","CHULA VISTA ELEMENTARY","HARBORSIDE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",708,562,79.4,616,87,695,552,79.4,605,87.1,TRUE,"Elementary School"
"2017-2018",37,68023,6037881,"SAN DIEGO","CHULA VISTA ELEMENTARY","COOK (HAZEL GOES) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",331,224,67.7,259,78.2,331,224,67.7,259,78.2,TRUE,"Elementary School"
"2017-2018",37,68023,6037899,"SAN DIEGO","CHULA VISTA ELEMENTARY","HILLTOP DRIVE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",565,304,53.8,377,66.7,563,304,54,377,67,TRUE,"Elementary School"
"2017-2018",37,68023,6037907,"SAN DIEGO","CHULA VISTA ELEMENTARY","LAUDERBACH (J. CALVIN) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",793,616,77.7,704,88.8,780,606,77.7,692,88.7,TRUE,"Elementary School"
"2017-2018",37,68023,6037915,"SAN DIEGO","CHULA VISTA ELEMENTARY","MONTGOMERY (JOHN J.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",340,299,87.9,328,96.5,331,290,87.6,319,96.4,TRUE,"Elementary School"
"2017-2018",37,68023,6037923,"SAN DIEGO","CHULA VISTA ELEMENTARY","KELLOGG (KARL H.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",327,203,62.1,255,78,309,196,63.4,245,79.3,TRUE,"Elementary School"
"2017-2018",37,68023,6037931,"SAN DIEGO","CHULA VISTA ELEMENTARY","RICE (LILIAN J.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",611,429,70.2,502,82.2,611,429,70.2,502,82.2,TRUE,"Elementary School"
"2017-2018",37,68023,6037949,"SAN DIEGO","CHULA VISTA ELEMENTARY","LOMA VERDE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",499,298,59.7,372,74.5,470,284,60.4,353,75.1,TRUE,"Elementary School"
"2017-2018",37,68023,6037956,"SAN DIEGO","CHULA VISTA ELEMENTARY","FEASTER (MAE L.) CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,121,"DIRECTLY FUNDED",FALSE,"K","8",1243,897,72.2,1010,81.3,1222,882,72.2,992,81.2,TRUE,"Elementary School"
"2017-2018",37,68023,6037964,"SAN DIEGO","CHULA VISTA ELEMENTARY","FINNEY (MYRTLE S.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",385,220,57.1,294,76.4,383,219,57.2,293,76.5,TRUE,"Elementary School"
"2017-2018",37,68023,6037972,"SAN DIEGO","CHULA VISTA ELEMENTARY","PALOMAR ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",365,227,62.2,277,75.9,363,225,62,275,75.8,TRUE,"Elementary School"
"2017-2018",37,68023,6037980,"SAN DIEGO","CHULA VISTA ELEMENTARY","MUELLER CHARTER (ROBERT L.)","Elementary School District","K-12 Schools (Public)","TRADITIONAL","Provision 2",NA,64,"DIRECTLY FUNDED",FALSE,"K","12",1477,996,67.4,1177,79.7,1461,985,67.4,1164,79.7,TRUE,"Elementary School"
"2017-2018",37,68023,6037998,"SAN DIEGO","CHULA VISTA ELEMENTARY","ROSEBANK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",586,374,63.8,452,77.1,582,372,63.9,449,77.1,TRUE,"Elementary School"
"2017-2018",37,68023,6038004,"SAN DIEGO","CHULA VISTA ELEMENTARY","SILVER WING ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",407,261,64.1,329,80.8,407,261,64.1,329,80.8,TRUE,"Elementary School"
"2017-2018",37,68023,6038012,"SAN DIEGO","CHULA VISTA ELEMENTARY","SUNNYSIDE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",456,123,27,160,35.1,443,121,27.3,158,35.7,TRUE,"Elementary School"
"2017-2018",37,68023,6038020,"SAN DIEGO","CHULA VISTA ELEMENTARY","VALLE LINDO ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",460,209,45.4,272,59.1,460,209,45.4,272,59.1,TRUE,"Elementary School"
"2017-2018",37,68023,6038038,"SAN DIEGO","CHULA VISTA ELEMENTARY","VALLEY VISTA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL",NA,NA,NA,NA,FALSE,"K","6",603,234,38.8,314,52.1,603,234,38.8,314,52.1,TRUE,"Elementary School"
"2017-2018",37,68023,6038046,"SAN DIEGO","CHULA VISTA ELEMENTARY","VISTA SQUARE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,NA,FALSE,"K","6",652,514,78.8,572,87.7,627,497,79.3,555,88.5,TRUE,"Elementary School"
