sponsor_id,report_date,academic_year,programgroupyear,sponsorname,meals_group,meals_type,days_served,freeeligible,reducedeligible,paideligible,enrollment,meals_free,meals_reduced,meals_paid,meals_total,freeligible
37,2013-10-01,2013-2014,2014,CORONADO BAPTIST CHURCH,CHILD_SNACK_PM,CHILD_SNACK_PM,22,0,0,100,100,0,0,261,261,
39,2013-10-01,2013-2014,2014,DINO DAY CARE INC,CHILD_BREAKFAST,CHILD_BREAKFAST,20,25,1,7,33,358,14,100,472,
39,2013-10-01,2013-2014,2014,DINO DAY CARE INC,CHILD_LUNCH,CHILD_LUNCH,20,25,1,7,33,446,18,125,589,
39,2013-10-01,2013-2014,2014,DINO DAY CARE INC,CHILD_SNACK_PM,CHILD_SNACK_PM,20,25,1,7,33,348,14,98,460,
41,2013-10-01,2013-2014,2014,EDUCATIONAL ENRICHMENT SYSTEMS INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,776,231,79,1086,8813,2623,898,12334,
41,2013-10-01,2013-2014,2014,EDUCATIONAL ENRICHMENT SYSTEMS INC ,CHILD_LUNCH,CHILD_LUNCH,22,776,231,79,1086,8372,2492,853,11717,
41,2013-10-01,2013-2014,2014,EDUCATIONAL ENRICHMENT SYSTEMS INC ,CHILD_SNACK_AM,CHILD_SNACK_AM,22,776,231,79,1086,5786,1722,590,8098,
41,2013-10-01,2013-2014,2014,EDUCATIONAL ENRICHMENT SYSTEMS INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,776,231,79,1086,7513,2237,765,10515,
43,2013-10-01,2013-2014,2014,EL CAJON WESLEYAN CHURCH ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,10,4,77,91,84,34,649,767,
43,2013-10-01,2013-2014,2014,EL CAJON WESLEYAN CHURCH ,CHILD_LUNCH,CHILD_LUNCH,23,10,4,77,91,104,42,800,946,
43,2013-10-01,2013-2014,2014,EL CAJON WESLEYAN CHURCH ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,10,4,77,91,107,43,827,977,
46,2013-10-01,2013-2014,2014,EPISCOPAL COMMUNITY SERVICES ,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,21,1245,0,0,1245,11481,0,0,11481,
46,2013-10-01,2013-2014,2014,EPISCOPAL COMMUNITY SERVICES ,HS_CHILD_LUNCH,HS_CHILD_LUNCH,21,1245,0,0,1245,17953,0,0,17953,
46,2013-10-01,2013-2014,2014,EPISCOPAL COMMUNITY SERVICES ,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,21,1245,0,0,1245,11094,0,0,11094,
47,2013-10-01,2013-2014,2014,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,23,290,81,16,387,4385,1225,241,5851,
47,2013-10-01,2013-2014,2014,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CTR,CHILD_LUNCH,CHILD_LUNCH,23,290,81,16,387,4869,1360,268,6497,
47,2013-10-01,2013-2014,2014,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,23,290,81,16,387,3919,1094,216,5229,
49,2013-10-01,2013-2014,2014,FALLBROOK CHILD DEVELOP CENTER ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,36,9,3,48,677,169,56,902,
49,2013-10-01,2013-2014,2014,FALLBROOK CHILD DEVELOP CENTER ,CHILD_LUNCH,CHILD_LUNCH,23,36,9,3,48,671,168,56,895,
49,2013-10-01,2013-2014,2014,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,36,9,3,48,469,117,39,625,
51,2013-10-01,2013-2014,2014,GARDEN DAY SCHOOL,CHILD_BREAKFAST,CHILD_BREAKFAST,23,10,3,18,31,170,51,307,528,
51,2013-10-01,2013-2014,2014,GARDEN DAY SCHOOL,CHILD_LUNCH,CHILD_LUNCH,23,10,3,18,31,155,46,278,479,
51,2013-10-01,2013-2014,2014,GARDEN DAY SCHOOL,CHILD_SNACK_PM,CHILD_SNACK_PM,23,10,3,18,31,183,55,328,566,
53,2013-10-01,2013-2014,2014,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,ADULT_BREAKFAST,23,30,9,61,100,207,62,421,690,
53,2013-10-01,2013-2014,2014,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,ADULT_LUNCH,23,30,9,61,100,312,94,633,1039,
53,2013-10-01,2013-2014,2014,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,ADULT_SNACK_PM,23,30,9,61,100,313,94,637,1044,
54,2013-10-01,2013-2014,2014,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,18,7,55,80,300,117,915,1332,
54,2013-10-01,2013-2014,2014,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,CHILD_LUNCH,23,18,7,55,80,322,125,982,1429,
54,2013-10-01,2013-2014,2014,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,18,7,55,80,293,114,894,1301,
56,2013-10-01,2013-2014,2014,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,82,13,54,149,711,113,468,1292,
56,2013-10-01,2013-2014,2014,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,CHILD_LUNCH,23,82,13,54,149,1263,200,833,2296,
56,2013-10-01,2013-2014,2014,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,82,13,54,149,596,94,393,1083,
57,2013-10-01,2013-2014,2014,GSCA INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,55,8,15,78,600,87,164,851,
57,2013-10-01,2013-2014,2014,GSCA INC ,CHILD_LUNCH,CHILD_LUNCH,23,55,8,15,78,1250,182,341,1773,
57,2013-10-01,2013-2014,2014,GSCA INC ,CHILD_SNACK_AM,CHILD_SNACK_AM,23,55,8,15,78,645,94,176,915,
57,2013-10-01,2013-2014,2014,GSCA INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,55,8,15,78,600,87,164,851,
57,2013-10-01,2013-2014,2014,GSCA INC ,CHILD_SUPPER,CHILD_SUPPER,23,55,8,15,78,640,93,174,907,
57,2013-10-01,2013-2014,2014,GSCA INC ,OSCH_CHILD_SNACK_AM,OSCH_CHILD_SNACK_AM,23,15,0,2,17,79,0,11,90,
57,2013-10-01,2013-2014,2014,GSCA INC ,OSCH_CHILD_SUPPER,OSCH_CHILD_SUPPER,23,15,0,2,17,223,0,30,253,
59,2013-10-01,2013-2014,2014,HAGAR & SHRYOCK,CHILD_BREAKFAST,CHILD_BREAKFAST,23,29,8,19,56,400,110,263,773,
59,2013-10-01,2013-2014,2014,HAGAR & SHRYOCK,CHILD_LUNCH,CHILD_LUNCH,23,29,8,19,56,418,115,275,808,
59,2013-10-01,2013-2014,2014,HAGAR & SHRYOCK,CHILD_SNACK_PM,CHILD_SNACK_PM,23,29,8,19,56,471,130,309,910,
60,2013-10-01,2013-2014,2014,"HARRIET TUBMAN VILLAGE CHARTER SCHOOL, INC.",ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,18,150,0,0,150,2258,0,0,2258,
64,2013-10-01,2013-2014,2014,HIGHER LEARNING ACADEMY INC,CHILD_LUNCH,CHILD_LUNCH,22,39,0,7,46,447,0,80,527,
64,2013-10-01,2013-2014,2014,HIGHER LEARNING ACADEMY INC,CHILD_SNACK_AM,CHILD_SNACK_AM,22,39,0,7,46,433,0,78,511,
64,2013-10-01,2013-2014,2014,HIGHER LEARNING ACADEMY INC,CHILD_SUPPER,CHILD_SUPPER,22,39,0,7,46,447,0,80,527,
66,2013-10-01,2013-2014,2014,HORIZONS ADHC CENTER INC,ADULT_BREAKFAST,ADULT_BREAKFAST,23,236,0,2,238,2654,0,22,2676,
66,2013-10-01,2013-2014,2014,HORIZONS ADHC CENTER INC,ADULT_LUNCH,ADULT_LUNCH,23,236,0,2,238,2743,0,23,2766,
66,2013-10-01,2013-2014,2014,HORIZONS ADHC CENTER INC,ADULT_SNACK_AM,ADULT_SNACK_AM,23,236,0,2,238,89,0,1,90,
66,2013-10-01,2013-2014,2014,HORIZONS ADHC CENTER INC,ADULT_SNACK_PM,ADULT_SNACK_PM,23,236,0,2,238,767,0,6,773,
69,2013-10-01,2013-2014,2014,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_BREAKFAST,ADULT_BREAKFAST,23,187,0,3,190,1024,0,16,1040,
69,2013-10-01,2013-2014,2014,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_LUNCH,ADULT_LUNCH,23,187,0,3,190,2939,0,47,2986,
69,2013-10-01,2013-2014,2014,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_SNACK_AM,ADULT_SNACK_AM,23,187,0,3,190,372,0,6,378,
69,2013-10-01,2013-2014,2014,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_SNACK_PM,ADULT_SNACK_PM,23,187,0,3,190,1378,0,22,1400,
73,2013-10-01,2013-2014,2014,LA JOLLA BAND OF LUISENO,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,16,366,0,0,366,366,0,0,366,
75,2013-10-01,2013-2014,2014,LIFEBRIDGE CHURCH,CHILD_LUNCH,CHILD_LUNCH,23,0,0,120,120,0,0,1855,1855,
75,2013-10-01,2013-2014,2014,LIFEBRIDGE CHURCH,CHILD_SNACK_AM,CHILD_SNACK_AM,23,0,0,120,120,0,0,1959,1959,
75,2013-10-01,2013-2014,2014,LIFEBRIDGE CHURCH,CHILD_SNACK_PM,CHILD_SNACK_PM,23,0,0,120,120,0,0,1550,1550,
76,2013-10-01,2013-2014,2014,LINERS CORP ,ADULT_LUNCH,ADULT_LUNCH,23,118,0,2,120,1578,0,27,1605,
76,2013-10-01,2013-2014,2014,LINERS CORP ,ADULT_SNACK_AM,ADULT_SNACK_AM,23,118,0,2,120,1581,0,27,1608,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,CHILD_BREAKFAST,CHILD_BREAKFAST,23,20,1,2,23,239,12,24,275,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,CHILD_LUNCH,CHILD_LUNCH,23,20,1,2,23,337,17,34,388,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,CHILD_SNACK_PM,CHILD_SNACK_PM,23,20,1,2,23,327,16,33,376,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,CHILD_SUPPER,CHILD_SUPPER,23,20,1,2,23,7,0,1,8,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,23,32,4,5,41,297,37,46,380,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,23,32,4,5,41,38,5,6,49,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,23,32,4,5,41,485,61,76,622,
77,2013-10-01,2013-2014,2014,LITTLE BEARS DAYCARE INC,OSCH_CHILD_SUPPER,OSCH_CHILD_SUPPER,23,32,4,5,41,28,4,4,36,
79,2013-10-01,2013-2014,2014,LOVING CARE ADHC LIMITED ,ADULT_BREAKFAST,ADULT_BREAKFAST,23,101,0,0,101,1332,0,0,1332,
79,2013-10-01,2013-2014,2014,LOVING CARE ADHC LIMITED ,ADULT_LUNCH,ADULT_LUNCH,23,101,0,0,101,1331,0,0,1331,
79,2013-10-01,2013-2014,2014,LOVING CARE ADHC LIMITED ,ADULT_SNACK_AM,ADULT_SNACK_AM,23,101,0,0,101,1331,0,0,1331,
80,2013-10-01,2013-2014,2014,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,23,64,4,51,119,816,51,651,1518,
80,2013-10-01,2013-2014,2014,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,CHILD_LUNCH,CHILD_LUNCH,23,64,4,51,119,1072,67,854,1993,
80,2013-10-01,2013-2014,2014,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,23,64,4,51,119,998,62,795,1855,
80,2013-10-01,2013-2014,2014,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,23,64,5,17,86,613,48,163,824,
80,2013-10-01,2013-2014,2014,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,23,64,5,17,86,83,7,22,112,
80,2013-10-01,2013-2014,2014,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,23,64,5,17,86,1078,84,287,1449,
81,2013-10-01,2013-2014,2014,MARINE CORPS AIR STATION,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,22,127,0,0,127,2178,0,0,2178,
81,2013-10-01,2013-2014,2014,MARINE CORPS AIR STATION,CHILD_SNACK_AM,CHILD_SNACK_AM,22,7,13,37,57,44,82,232,358,
81,2013-10-01,2013-2014,2014,MARINE CORPS AIR STATION,CHILD_SNACK_PM,CHILD_SNACK_PM,22,7,13,37,57,27,50,144,221,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,CHILD_BREAKFAST,CHILD_BREAKFAST,22,13,35,519,567,189,511,7575,8275,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,CHILD_LUNCH,CHILD_LUNCH,22,13,35,519,567,209,563,8346,9118,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,CHILD_SNACK_AM,CHILD_SNACK_AM,22,13,35,519,567,18,47,703,768,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,CHILD_SNACK_PM,CHILD_SNACK_PM,22,13,35,519,567,201,540,8016,8757,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,22,5,9,164,178,27,48,881,956,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,22,5,9,164,178,5,10,174,189,
82,2013-10-01,2013-2014,2014,MARINE CORPS COMMUNITY SERVICES,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,22,5,9,164,178,79,142,2590,2811,
83,2013-10-01,2013-2014,2014,MARTHA'S VILLAGE & KITCHEN INC ,ES_CHILD_BREAKFAST,ES_CHILD_BREAKFAST,31,77,0,0,77,1044,0,0,1044,
83,2013-10-01,2013-2014,2014,MARTHA'S VILLAGE & KITCHEN INC ,ES_CHILD_LUNCH,ES_CHILD_LUNCH,31,77,0,0,77,735,0,0,735,
83,2013-10-01,2013-2014,2014,MARTHA'S VILLAGE & KITCHEN INC ,ES_CHILD_SUPPER,ES_CHILD_SUPPER,31,77,0,0,77,1198,0,0,1198,
84,2013-10-01,2013-2014,2014,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,21,1808,0,0,1808,7904,0,0,7904,
84,2013-10-01,2013-2014,2014,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,HS_CHILD_LUNCH,HS_CHILD_LUNCH,21,1808,0,0,1808,10121,0,0,10121,
84,2013-10-01,2013-2014,2014,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,21,1808,0,0,1808,15666,0,0,15666,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,ADULT_LUNCH,ADULT_LUNCH,23,61,1,12,74,718,12,141,871,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,ADULT_SNACK_AM,ADULT_SNACK_AM,23,61,1,12,74,699,11,138,848,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,ADULT_SNACK_PM,ADULT_SNACK_PM,23,61,1,12,74,696,11,137,844,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,23,2208,0,0,2208,25061,0,0,25061,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_LUNCH,HS_CHILD_LUNCH,23,2208,0,0,2208,33283,0,0,33283,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_SNACK_AM,HS_CHILD_SNACK_AM,23,2208,0,0,2208,97,0,0,97,
87,2013-10-01,2013-2014,2014,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,23,2208,0,0,2208,19649,0,0,19649,
90,2013-10-01,2013-2014,2014,NEXT GENERATION EDUC CTR INC,CHILD_BREAKFAST,CHILD_BREAKFAST,22,27,3,78,108,222,25,641,888,
90,2013-10-01,2013-2014,2014,NEXT GENERATION EDUC CTR INC,CHILD_LUNCH,CHILD_LUNCH,22,27,3,78,108,410,46,1184,1640,
90,2013-10-01,2013-2014,2014,NEXT GENERATION EDUC CTR INC,CHILD_SNACK_AM,CHILD_SNACK_AM,22,27,3,78,108,132,15,382,529,
90,2013-10-01,2013-2014,2014,NEXT GENERATION EDUC CTR INC,CHILD_SNACK_PM,CHILD_SNACK_PM,22,27,3,78,108,58,6,167,231,
90,2013-10-01,2013-2014,2014,NEXT GENERATION EDUC CTR INC,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,22,10,0,7,17,78,0,54,132,
90,2013-10-01,2013-2014,2014,NEXT GENERATION EDUC CTR INC,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,22,10,0,7,17,104,0,73,177,
91,2013-10-01,2013-2014,2014,NORTH COUNTY COMMUNITY SERVICE ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,332,75,24,431,4666,1054,337,6057,
91,2013-10-01,2013-2014,2014,NORTH COUNTY COMMUNITY SERVICE ,CHILD_LUNCH,CHILD_LUNCH,23,332,75,24,431,4827,1090,349,6266,
91,2013-10-01,2013-2014,2014,NORTH COUNTY COMMUNITY SERVICE ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,332,75,24,431,3232,730,234,4196,
92,2013-10-01,2013-2014,2014,NORTH COUNTY SERENITY HOUSE INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,45,15,2,62,579,193,26,798,
92,2013-10-01,2013-2014,2014,NORTH COUNTY SERENITY HOUSE INC ,CHILD_LUNCH,CHILD_LUNCH,23,45,15,2,62,852,284,38,1174,
92,2013-10-01,2013-2014,2014,NORTH COUNTY SERENITY HOUSE INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,45,15,2,62,647,216,29,892,
95,2013-10-01,2013-2014,2014,OCEAN BEACH CHILD CARE PROJECT CHILDRENS CIRCLE,CHILD_BREAKFAST,CHILD_BREAKFAST,23,29,10,1,40,463,160,16,639,
95,2013-10-01,2013-2014,2014,OCEAN BEACH CHILD CARE PROJECT CHILDRENS CIRCLE,CHILD_LUNCH,CHILD_LUNCH,23,29,10,1,40,537,185,19,741,
95,2013-10-01,2013-2014,2014,OCEAN BEACH CHILD CARE PROJECT CHILDRENS CIRCLE,CHILD_SNACK_PM,CHILD_SNACK_PM,23,29,10,1,40,442,153,15,610,
97,2013-10-01,2013-2014,2014,OPEN ARMS ADHC INC,ADULT_BREAKFAST,ADULT_BREAKFAST,23,154,0,0,154,962,0,0,962,
97,2013-10-01,2013-2014,2014,OPEN ARMS ADHC INC,ADULT_LUNCH,ADULT_LUNCH,23,154,0,0,154,1458,0,0,1458,
97,2013-10-01,2013-2014,2014,OPEN ARMS ADHC INC,ADULT_SNACK_AM,ADULT_SNACK_AM,23,154,0,0,154,495,0,0,495,
97,2013-10-01,2013-2014,2014,OPEN ARMS ADHC INC,ADULT_SNACK_PM,ADULT_SNACK_PM,23,154,0,0,154,508,0,0,508,
99,2013-10-01,2013-2014,2014,PALOMAR COMMUNITY COLLEGE DISTRICT CDC,CHILD_BREAKFAST,CHILD_BREAKFAST,23,60,18,77,155,694,208,890,1792,
99,2013-10-01,2013-2014,2014,PALOMAR COMMUNITY COLLEGE DISTRICT CDC,CHILD_LUNCH,CHILD_LUNCH,23,60,18,77,155,435,130,558,1123,
99,2013-10-01,2013-2014,2014,PALOMAR COMMUNITY COLLEGE DISTRICT CDC,CHILD_SNACK_PM,CHILD_SNACK_PM,23,60,18,77,155,508,152,653,1313,
100,2013-10-01,2013-2014,2014,PEPPERTREE MONTESSORI INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,9,15,11,76,102,86,63,437,586,
100,2013-10-01,2013-2014,2014,PEPPERTREE MONTESSORI INC ,CHILD_LUNCH,CHILD_LUNCH,9,15,11,76,102,108,79,548,735,
100,2013-10-01,2013-2014,2014,PEPPERTREE MONTESSORI INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,9,15,11,76,102,91,67,459,617,
103,2013-10-01,2013-2014,2014,POWAY ADHC CENTER ,ADULT_BREAKFAST,ADULT_BREAKFAST,23,134,0,33,167,1236,0,304,1540,
103,2013-10-01,2013-2014,2014,POWAY ADHC CENTER ,ADULT_LUNCH,ADULT_LUNCH,23,134,0,33,167,1320,0,325,1645,
103,2013-10-01,2013-2014,2014,POWAY ADHC CENTER ,ADULT_SNACK_PM,ADULT_SNACK_PM,23,134,0,33,167,163,0,40,203,
106,2013-10-01,2013-2014,2014,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,919,168,85,1172,10490,1917,971,13378,
106,2013-10-01,2013-2014,2014,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,CHILD_LUNCH,23,919,168,85,1172,10872,1987,1007,13866,
106,2013-10-01,2013-2014,2014,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,CHILD_SNACK_AM,23,919,168,85,1172,11306,2066,1047,14419,
106,2013-10-01,2013-2014,2014,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,919,168,85,1172,6031,1102,558,7691,
107,2013-10-01,2013-2014,2014,RAMONA SENIOR CARE INC ,ADULT_BREAKFAST,ADULT_BREAKFAST,23,21,0,7,28,360,0,120,480,
107,2013-10-01,2013-2014,2014,RAMONA SENIOR CARE INC ,ADULT_LUNCH,ADULT_LUNCH,23,21,0,7,28,360,0,120,480,
107,2013-10-01,2013-2014,2014,RAMONA SENIOR CARE INC ,ADULT_SNACK_PM,ADULT_SNACK_PM,23,21,0,7,28,254,0,84,338,
108,2013-10-01,2013-2014,2014,READY SET GROW,CHILD_BREAKFAST,CHILD_BREAKFAST,23,17,13,40,70,196,150,462,808,
108,2013-10-01,2013-2014,2014,READY SET GROW,CHILD_LUNCH,CHILD_LUNCH,23,17,13,40,70,204,156,479,839,
108,2013-10-01,2013-2014,2014,READY SET GROW,CHILD_SNACK_PM,CHILD_SNACK_PM,23,17,13,40,70,249,190,586,1025,
110,2013-10-01,2013-2014,2014,RISING STAR ACAD CHILDCARE CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,23,47,1,0,48,860,18,0,878,
110,2013-10-01,2013-2014,2014,RISING STAR ACAD CHILDCARE CTR,CHILD_LUNCH,CHILD_LUNCH,23,47,1,0,48,726,15,0,741,
110,2013-10-01,2013-2014,2014,RISING STAR ACAD CHILDCARE CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,23,47,1,0,48,898,19,0,917,
111,2013-10-01,2013-2014,2014,SAINT VINCENT DE PAUL VILLAGE,ES_CHILD_BREAKFAST,ES_CHILD_BREAKFAST,31,643,0,0,643,2533,0,0,2533,
111,2013-10-01,2013-2014,2014,SAINT VINCENT DE PAUL VILLAGE,ES_CHILD_LUNCH,ES_CHILD_LUNCH,31,643,0,0,643,1753,0,0,1753,
111,2013-10-01,2013-2014,2014,SAINT VINCENT DE PAUL VILLAGE,ES_CHILD_SUPPER,ES_CHILD_SUPPER,31,643,0,0,643,2465,0,0,2465,
115,2013-10-01,2013-2014,2014,SAN DIEGO COMMUNITY COLL DIST ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,111,8,21,140,1523,110,288,1921,
115,2013-10-01,2013-2014,2014,SAN DIEGO COMMUNITY COLL DIST ,CHILD_LUNCH,CHILD_LUNCH,23,111,8,21,140,1727,124,327,2178,
115,2013-10-01,2013-2014,2014,SAN DIEGO COMMUNITY COLL DIST ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,111,8,21,140,988,71,187,1246,
122,2013-10-01,2013-2014,2014,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,23,11,5,0,16,131,59,0,190,
122,2013-10-01,2013-2014,2014,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,CHILD_LUNCH,CHILD_LUNCH,23,11,5,0,16,147,67,0,214,
122,2013-10-01,2013-2014,2014,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,23,11,5,0,16,100,45,0,145,
127,2013-10-01,2013-2014,2014,SWEET BUSY BEES,CHILD_BREAKFAST,CHILD_BREAKFAST,22,9,0,1,10,192,0,21,213,
127,2013-10-01,2013-2014,2014,SWEET BUSY BEES,CHILD_LUNCH,CHILD_LUNCH,22,9,0,1,10,192,0,21,213,
127,2013-10-01,2013-2014,2014,SWEET BUSY BEES,CHILD_SNACK_AM,CHILD_SNACK_AM,22,9,0,1,10,192,0,21,213,
128,2013-10-01,2013-2014,2014,THE VINE LEARNING CENTER,CHILD_BREAKFAST,CHILD_BREAKFAST,23,23,3,54,80,337,44,792,1173,
128,2013-10-01,2013-2014,2014,THE VINE LEARNING CENTER,CHILD_LUNCH,CHILD_LUNCH,23,23,3,54,80,430,56,1010,1496,
128,2013-10-01,2013-2014,2014,THE VINE LEARNING CENTER,CHILD_SNACK_PM,CHILD_SNACK_PM,23,23,3,54,80,421,55,987,1463,
130,2013-10-01,2013-2014,2014,TODDLER TOWN LLC ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,54,6,24,84,630,70,280,980,
130,2013-10-01,2013-2014,2014,TODDLER TOWN LLC ,CHILD_LUNCH,CHILD_LUNCH,23,54,6,24,84,793,88,353,1234,
130,2013-10-01,2013-2014,2014,TODDLER TOWN LLC ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,54,6,24,84,689,76,306,1071,
130,2013-10-01,2013-2014,2014,TODDLER TOWN LLC ,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,23,9,2,3,14,53,12,18,83,
130,2013-10-01,2013-2014,2014,TODDLER TOWN LLC ,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,23,9,2,3,14,26,6,8,40,
130,2013-10-01,2013-2014,2014,TODDLER TOWN LLC ,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,23,9,2,3,14,116,26,38,180,
