"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2014-2015",37,68213,3731080,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","COTTONWOOD COMMUNITY DAY","Unified School District","District Community Day Schools","COMMUNITY DAY SCHOOL","",FALSE,NA,"",FALSE,"7","12",3,3,100,3,100,3,3,100,3,100,TRUE,"Other"
"2014-2015",37,68213,3734878,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","MOUNTAIN EMPIRE HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",392,179,45.7,213,54.3,374,175,46.8,206,55.1,TRUE,"High School"
"2014-2015",37,68213,6038681,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","CAMPO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"P","8",395,245,62,285,72.2,375,234,62.4,273,72.8,TRUE,"Elementary School"
"2014-2015",37,68213,6038699,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","DESCANSO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"P","5",186,72,38.7,86,46.2,173,70,40.5,84,48.6,TRUE,"Elementary School"
"2014-2015",37,68213,6085054,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","CLOVER FLAT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"P","5",138,91,65.9,103,74.6,126,85,67.5,97,77,TRUE,"Elementary School"
"2014-2015",37,68213,6097190,"SAN DIEGO","MOUNTAIN EMPIRE UNIFIED","POTRERO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"P","8",267,152,56.9,171,64,258,151,58.5,170,65.9,TRUE,"Elementary School"
"2014-2015",37,68221,101360,"SAN DIEGO","NATIONAL ELEMENTARY","INTEGRITY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,553,"DIRECTLY FUNDED",TRUE,"K","8",298,231,77.5,276,92.6,298,231,77.5,276,92.6,TRUE,"Elementary School"
"2014-2015",37,68221,6038731,"SAN DIEGO","NATIONAL ELEMENTARY","CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",677,461,68.1,520,76.8,662,453,68.4,509,76.9,TRUE,"Elementary School"
"2014-2015",37,68221,6038749,"SAN DIEGO","NATIONAL ELEMENTARY","EL TOYON ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",495,352,71.1,401,81,495,352,71.1,401,81,TRUE,"Elementary School"
"2014-2015",37,68221,6038756,"SAN DIEGO","NATIONAL ELEMENTARY","JOHN A. OTIS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",456,311,68.2,355,77.9,443,304,68.6,346,78.1,TRUE,"Elementary School"
"2014-2015",37,68221,6038764,"SAN DIEGO","NATIONAL ELEMENTARY","IRA HARBISON","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",566,249,44,320,56.5,554,245,44.2,316,57,TRUE,"Elementary School"
"2014-2015",37,68221,6038772,"SAN DIEGO","NATIONAL ELEMENTARY","KIMBALL","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",367,264,71.9,301,82,367,264,71.9,301,82,TRUE,"Elementary School"
"2014-2015",37,68221,6038780,"SAN DIEGO","NATIONAL ELEMENTARY","LAS PALMAS","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",689,443,64.3,500,72.6,679,438,64.5,494,72.8,TRUE,"Elementary School"
"2014-2015",37,68221,6038798,"SAN DIEGO","NATIONAL ELEMENTARY","LINCOLN ACRES","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",603,407,67.5,466,77.3,584,391,67,449,76.9,TRUE,"Elementary School"
"2014-2015",37,68221,6038806,"SAN DIEGO","NATIONAL ELEMENTARY","OLIVEWOOD","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",624,414,66.3,499,80,603,400,66.3,481,79.8,TRUE,"Elementary School"
"2014-2015",37,68221,6038814,"SAN DIEGO","NATIONAL ELEMENTARY","PALMER WAY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",590,354,60,415,70.3,565,339,60,398,70.4,TRUE,"Elementary School"
"2014-2015",37,68221,6108559,"SAN DIEGO","NATIONAL ELEMENTARY","RANCHO DE LA NACION","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",464,341,73.5,386,83.2,455,337,74.1,381,83.7,TRUE,"Elementary School"
"2014-2015",37,68296,0,"SAN DIEGO","POWAY UNIFIED","DISTRICT OFFICE","Unified School District",NA,NA,"",NA,NA,NA,NA,"K","Adult",143,22,15.4,25,17.5,136,20,14.7,23,16.9,TRUE,NA
"2014-2015",37,68296,1,"SAN DIEGO","POWAY UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",76,2,2.6,4,5.3,61,2,3.3,4,6.6,TRUE,NA
"2014-2015",37,68296,102822,"SAN DIEGO","POWAY UNIFIED","STONE RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",990,19,1.9,39,3.9,967,19,2,38,3.9,TRUE,"Elementary School"
"2014-2015",37,68296,108332,"SAN DIEGO","POWAY UNIFIED","OAK VALLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1361,94,6.9,137,10.1,1361,94,6.9,137,10.1,TRUE,"Middle School"
"2014-2015",37,68296,111187,"SAN DIEGO","POWAY UNIFIED","MONTEREY RIDGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",1040,48,4.6,61,5.9,1023,48,4.7,61,6,TRUE,"Elementary School"
"2014-2015",37,68296,116475,"SAN DIEGO","POWAY UNIFIED","DEL SUR ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",573,59,10.3,69,12,564,59,10.5,68,12.1,TRUE,"Elementary School"
"2014-2015",37,68296,116764,"SAN DIEGO","POWAY UNIFIED","WILLOW GROVE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",765,70,9.2,85,11.1,752,69,9.2,84,11.2,TRUE,"Elementary School"
"2014-2015",37,68296,118935,"SAN DIEGO","POWAY UNIFIED","DEL NORTE HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",1933,144,7.4,201,10.4,1895,142,7.5,197,10.4,TRUE,"High School"
"2014-2015",37,68296,129056,"SAN DIEGO","POWAY UNIFIED","DESIGN 39 CAMPUS","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",831,48,5.8,67,8.1,813,48,5.9,67,8.2,TRUE,"Elementary School"
"2014-2015",37,68296,3730074,"SAN DIEGO","POWAY UNIFIED","MT. CARMEL HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2014,289,14.3,413,20.5,1956,276,14.1,394,20.1,TRUE,"High School"
"2014-2015",37,68296,3730819,"SAN DIEGO","POWAY UNIFIED","RANCHO BERNARDO HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2183,175,8,268,12.3,2134,171,8,263,12.3,TRUE,"High School"
"2014-2015",37,68296,3731528,"SAN DIEGO","POWAY UNIFIED","WESTVIEW HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2283,156,6.8,265,11.6,2242,154,6.9,262,11.7,TRUE,"High School"
"2014-2015",37,68296,3735842,"SAN DIEGO","POWAY UNIFIED","ABRAXAS CONTINUATION HIGH","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",228,64,28.1,86,37.7,94,26,27.7,37,39.4,TRUE,"Other"
"2014-2015",37,68296,3735867,"SAN DIEGO","POWAY UNIFIED","POWAY HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2252,334,14.8,458,20.3,2189,323,14.8,445,20.3,TRUE,"High School"
"2014-2015",37,68296,6038970,"SAN DIEGO","POWAY UNIFIED","GARDEN ROAD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",440,75,17,112,25.5,430,72,16.7,109,25.3,TRUE,"Elementary School"
"2014-2015",37,68296,6038988,"SAN DIEGO","POWAY UNIFIED","MEADOWBROOK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1343,235,17.5,319,23.8,1343,235,17.5,319,23.8,TRUE,"Middle School"
"2014-2015",37,68296,6038996,"SAN DIEGO","POWAY UNIFIED","MIDLAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",638,189,29.6,239,37.5,629,187,29.7,237,37.7,TRUE,"Elementary School"
"2014-2015",37,68296,6039002,"SAN DIEGO","POWAY UNIFIED","POMERADO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",440,137,31.1,190,43.2,429,134,31.2,187,43.6,TRUE,"Elementary School"
"2014-2015",37,68296,6039010,"SAN DIEGO","POWAY UNIFIED","VALLEY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",736,322,43.8,384,52.2,720,316,43.9,378,52.5,TRUE,"Elementary School"
"2014-2015",37,68296,6070841,"SAN DIEGO","POWAY UNIFIED","LOS PENASQUITOS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",539,170,31.5,227,42.1,529,164,31,220,41.6,TRUE,"Elementary School"
"2014-2015",37,68296,6070858,"SAN DIEGO","POWAY UNIFIED","WESTWOOD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",798,68,8.5,94,11.8,784,67,8.5,93,11.9,TRUE,"Elementary School"
"2014-2015",37,68296,6070866,"SAN DIEGO","POWAY UNIFIED","TWIN PEAKS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1192,172,14.4,221,18.5,1192,172,14.4,221,18.5,TRUE,"Middle School"
"2014-2015",37,68296,6085088,"SAN DIEGO","POWAY UNIFIED","PAINTED ROCK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",666,38,5.7,52,7.8,658,38,5.8,52,7.9,TRUE,"Elementary School"
"2014-2015",37,68296,6093223,"SAN DIEGO","POWAY UNIFIED","BLACK MOUNTAIN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1275,210,16.5,294,23.1,1275,210,16.5,294,23.1,TRUE,"Middle School"
"2014-2015",37,68296,6093231,"SAN DIEGO","POWAY UNIFIED","SUNSET HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",455,49,10.8,76,16.7,445,49,11,76,17.1,TRUE,"Elementary School"
"2014-2015",37,68296,6095053,"SAN DIEGO","POWAY UNIFIED","TIERRA BONITA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",489,58,11.9,69,14.1,481,57,11.9,68,14.1,TRUE,"Elementary School"
"2014-2015",37,68296,6097208,"SAN DIEGO","POWAY UNIFIED","ROLLING HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",430,63,14.7,93,21.6,422,62,14.7,91,21.6,TRUE,"Elementary School"
"2014-2015",37,68296,6097216,"SAN DIEGO","POWAY UNIFIED","CHAPARRAL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",839,48,5.7,61,7.3,826,48,5.8,61,7.4,TRUE,"Elementary School"
"2014-2015",37,68296,6099444,"SAN DIEGO","POWAY UNIFIED","SUNDANCE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",548,69,12.6,106,19.3,538,68,12.6,105,19.5,TRUE,"Elementary School"
"2014-2015",37,68296,6106520,"SAN DIEGO","POWAY UNIFIED","CANYON VIEW ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",524,46,8.8,74,14.1,512,45,8.8,73,14.3,TRUE,"Elementary School"
"2014-2015",37,68296,6107460,"SAN DIEGO","POWAY UNIFIED","BERNARDO HEIGHTS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1449,124,8.6,206,14.2,1449,124,8.6,206,14.2,TRUE,"Middle School"
"2014-2015",37,68296,6109300,"SAN DIEGO","POWAY UNIFIED","DEER CANYON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",533,29,5.4,39,7.3,529,29,5.5,39,7.4,TRUE,"Elementary School"
"2014-2015",37,68296,6109318,"SAN DIEGO","POWAY UNIFIED","MORNING CREEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",823,97,11.8,146,17.7,809,97,12,145,17.9,TRUE,"Elementary School"
"2014-2015",37,68296,6109326,"SAN DIEGO","POWAY UNIFIED","TURTLEBACK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",573,54,9.4,95,16.6,561,54,9.6,95,16.9,TRUE,"Elementary School"
"2014-2015",37,68296,6110878,"SAN DIEGO","POWAY UNIFIED","ADOBE BLUFFS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",372,29,7.8,40,10.8,367,29,7.9,39,10.6,TRUE,"Elementary School"
"2014-2015",37,68296,6110886,"SAN DIEGO","POWAY UNIFIED","HIGHLAND RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",745,67,9,105,14.1,728,66,9.1,104,14.3,TRUE,"Elementary School"
"2014-2015",37,68296,6111306,"SAN DIEGO","POWAY UNIFIED","MESA VERDE MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1273,106,8.3,174,13.7,1273,106,8.3,174,13.7,TRUE,"Middle School"
"2014-2015",37,68296,6111314,"SAN DIEGO","POWAY UNIFIED","PARK VILLAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",652,23,3.5,34,5.2,643,23,3.6,33,5.1,TRUE,"Elementary School"
"2014-2015",37,68296,6114854,"SAN DIEGO","POWAY UNIFIED","SHOAL CREEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",612,35,5.7,52,8.5,598,34,5.7,51,8.5,TRUE,"Elementary School"
"2014-2015",37,68296,6117469,"SAN DIEGO","POWAY UNIFIED","CREEKSIDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",573,27,4.7,44,7.7,561,26,4.6,43,7.7,TRUE,"Elementary School"
"2014-2015",37,68304,1,"SAN DIEGO","RAMONA CITY UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",7,0,0,0,0,7,0,0,0,0,TRUE,NA
"2014-2015",37,68304,102178,"SAN DIEGO","RAMONA CITY UNIFIED","FUTURE BOUND INDEPENDENT STUDY SECONDARY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"7","12",36,21,58.3,23,63.9,31,18,58.1,19,61.3,TRUE,"Other"
"2014-2015",37,68304,131250,"SAN DIEGO","RAMONA CITY UNIFIED","MOUNTAIN VALLEY ACADEMY","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"K","12",234,12,5.1,21,9,231,12,5.2,21,9.1,TRUE,"Other"
"2014-2015",37,68304,131268,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA COMMUNITY MONTESSORI","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"K","6",241,67,27.8,102,42.3,240,67,27.9,102,42.5,TRUE,"Other"
"2014-2015",37,68304,3735958,"SAN DIEGO","RAMONA CITY UNIFIED","MONTECITO HIGH (CONTINUATION)","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",119,74,62.2,80,67.2,87,54,62.1,58,66.7,TRUE,"Other"
"2014-2015",37,68304,3735974,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",1689,449,26.6,579,34.3,1608,417,25.9,538,33.5,TRUE,"High School"
"2014-2015",37,68304,6039028,"SAN DIEGO","RAMONA CITY UNIFIED","HANSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",544,275,50.6,350,64.3,538,272,50.6,345,64.1,TRUE,"Elementary School"
"2014-2015",37,68304,6039036,"SAN DIEGO","RAMONA CITY UNIFIED","RAMONA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",496,337,67.9,413,83.3,488,332,68,407,83.4,TRUE,"Elementary School"
"2014-2015",37,68304,6105555,"SAN DIEGO","RAMONA CITY UNIFIED","JAMES DUKES ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",495,80,16.2,108,21.8,491,80,16.3,107,21.8,TRUE,"Elementary School"
"2014-2015",37,68304,6105563,"SAN DIEGO","RAMONA CITY UNIFIED","OLIVE PEIRCE MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"7","8",847,276,32.6,367,43.3,847,276,32.6,367,43.3,TRUE,"Middle School"
"2014-2015",37,68304,6107999,"SAN DIEGO","RAMONA CITY UNIFIED","MT. WOODSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",501,214,42.7,239,47.7,493,209,42.4,234,47.5,TRUE,"Elementary School"
"2014-2015",37,68304,6110720,"SAN DIEGO","RAMONA CITY UNIFIED","BARNETT ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",488,115,23.6,146,29.9,481,114,23.7,145,30.1,TRUE,"Elementary School"
"2014-2015",37,68312,6039051,"SAN DIEGO","RANCHO SANTA FE ELEMENTARY","R. ROGER ROWE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"P","5",441,0,0,0,0,439,0,0,0,0,TRUE,"Elementary School"
"2014-2015",37,68312,6070908,"SAN DIEGO","RANCHO SANTA FE ELEMENTARY","R. ROGER ROWE MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",250,0,0,0,0,250,0,0,0,0,TRUE,"Middle School"
"2014-2015",37,68338,1,"SAN DIEGO","SAN DIEGO UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",319,98,30.7,114,35.7,257,80,31.1,93,36.2,TRUE,NA
"2014-2015",37,68338,101204,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",TRUE,546,"DIRECTLY FUNDED",TRUE,"6","8",322,81,25.2,127,39.4,321,81,25.2,126,39.3,TRUE,"Middle School"
"2014-2015",37,68338,101345,"SAN DIEGO","SAN DIEGO UNIFIED","KIPP ADELANTE PREPARATORY ACADEMY","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",TRUE,550,"DIRECTLY FUNDED",FALSE,"5","8",354,305,86.2,346,97.7,354,305,86.2,346,97.7,TRUE,"Middle School"
"2014-2015",37,68338,106732,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH HIGH INTERNATIONAL","Unified School District","High Schools (Public)","TRADITIONAL","",TRUE,623,"DIRECTLY FUNDED",TRUE,"9","12",400,100,25,144,36,384,95,24.7,139,36.2,TRUE,"High School"
"2014-2015",37,68338,106799,"SAN DIEGO","SAN DIEGO UNIFIED","LEARNING CHOICE ACADEMY","Unified School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,659,"DIRECTLY FUNDED",TRUE,"K","12",964,280,29,463,48,949,273,28.8,453,47.7,TRUE,"Elementary School"
"2014-2015",37,68338,107029,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO INTERNATIONAL STUDIES","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",832,290,34.9,412,49.5,827,289,34.9,411,49.7,TRUE,"High School"
"2014-2015",37,68338,107052,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO BUSINESS/LEADERSHIP","Unified School District","High Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"9","12",653,462,70.8,534,81.8,626,441,70.4,510,81.5,TRUE,"High School"
"2014-2015",37,68338,107060,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO MVP ARTS","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",366,254,69.4,307,83.9,350,242,69.1,291,83.1,TRUE,"High School"
"2014-2015",37,68338,107078,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY DIGITAL MEDIA & DESIGN","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",399,209,52.4,264,66.2,389,206,53,260,66.8,TRUE,"High School"
"2014-2015",37,68338,107086,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY SCT","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",345,181,52.5,237,68.7,336,178,53,233,69.3,TRUE,"High School"
"2014-2015",37,68338,107094,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY INTERNATIONAL BUSINESS","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",428,230,53.7,297,69.4,415,223,53.7,288,69.4,TRUE,"High School"
"2014-2015",37,68338,107102,"SAN DIEGO","SAN DIEGO UNIFIED","KEARNY ENG, INNOV & DESIGN","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",322,188,58.4,237,73.6,320,188,58.8,237,74.1,TRUE,"High School"
"2014-2015",37,68338,107177,"SAN DIEGO","SAN DIEGO UNIFIED","CRAWFORD HIGH","Unified School District","High Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"9","12",1161,1007,86.7,1103,95,1103,953,86.4,1045,94.7,TRUE,"High School"
"2014-2015",37,68338,107219,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO SCIENCE AND TECHNOLOGY","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",567,376,66.3,450,79.4,550,363,66,435,79.1,TRUE,"High School"
"2014-2015",37,68338,107482,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO METRO CAREER AND TECH","Unified School District","Alternative Schools of Choice","ALTERNATIVE SCHOOL OF CHOICE","",FALSE,NA,"",FALSE,"9","12",117,32,27.4,48,41,116,32,27.6,48,41.4,TRUE,"Other"
"2014-2015",37,68338,107573,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH MIDDLE MEDIA ARTS","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",TRUE,660,"DIRECTLY FUNDED",TRUE,"6","8",316,100,31.6,147,46.5,316,100,31.6,147,46.5,TRUE,"Middle School"
"2014-2015",37,68338,108266,"SAN DIEGO","SAN DIEGO UNIFIED","GOLDEN HILL K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","8",422,325,77,385,91.2,418,322,77,381,91.1,TRUE,"Elementary School"
