County Name,ClaimDate,ProgramCode,ProgramGroupYear,Name,MealGroupCode,DaysServedQty,,,,,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,avg
SAN DIEGO,Jan 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,22,,,,,1677,0,0,1677,
SAN DIEGO,Jul 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,21,,,,,1733,0,0,1733,
SAN DIEGO,Jun 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,21,,,,,1593,0,0,1593,
SAN DIEGO,Mar 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,22,,,,,1592,0,0,1592,
SAN DIEGO,May 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,22,,,,,1804,0,0,1804,
SAN DIEGO,Nov 2017,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,20,,,,,1677,0,0,1677,
SAN DIEGO,Oct 2017,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_LUNCH,22,,,,,1943,0,0,1943,
SAN DIEGO,Apr 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,21,,,,,285,0,0,285,
SAN DIEGO,Aug 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,23,,,,,346,0,0,346,
SAN DIEGO,Dec 2017,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,19,,,,,194,0,0,194,
SAN DIEGO,Feb 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,20,,,,,177,0,0,177,
SAN DIEGO,Jan 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,22,,,,,183,0,0,183,
SAN DIEGO,Jul 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,21,,,,,311,0,0,311,
SAN DIEGO,Jun 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,21,,,,,275,0,0,275,
SAN DIEGO,Mar 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,22,,,,,277,0,0,277,
SAN DIEGO,May 2018,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,22,,,,,307,0,0,307,
SAN DIEGO,Nov 2017,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,20,,,,,254,0,0,254,
SAN DIEGO,Oct 2017,CACF,2018,"POWAY ADHC CENTER, LLC",ADULT_SNACK_PM,22,,,,,255,0,0,255,
SAN DIEGO,Apr 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,21,,,,,10192,3274,1084,14550,
SAN DIEGO,Aug 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,23,,,,,5386,1730,573,7689,
SAN DIEGO,Dec 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,19,,,,,5836,1874,621,8331,
SAN DIEGO,Feb 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,19,,,,,8744,2809,930,12483,
SAN DIEGO,Jan 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,22,,,,,9535,3062,1014,13611,
SAN DIEGO,Jul 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,21,,,,,4443,1427,473,6343,
SAN DIEGO,Jun 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,21,,,,,9105,2925,968,12998,
SAN DIEGO,Mar 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,22,,,,,10513,3377,1118,15008,
SAN DIEGO,May 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,22,,,,,10748,3452,1144,15344,
SAN DIEGO,Nov 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,20,,,,,8765,2815,933,12513,
SAN DIEGO,Oct 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,22,,,,,10369,3330,1103,14802,
SAN DIEGO,Apr 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,21,,,,,10398,3340,1105,14843,
SAN DIEGO,Aug 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,23,,,,,5951,1912,633,8496,
SAN DIEGO,Dec 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,19,,,,,6226,2000,662,8888,
SAN DIEGO,Feb 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,19,,,,,8840,2840,940,12620,
SAN DIEGO,Jan 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,22,,,,,9823,3155,1045,14023,
SAN DIEGO,Jul 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,21,,,,,5047,1621,537,7205,
SAN DIEGO,Jun 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,21,,,,,9630,3093,1024,13747,
SAN DIEGO,Mar 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,22,,,,,10718,3443,1140,15301,
SAN DIEGO,May 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,22,,,,,11071,3556,1178,15805,
SAN DIEGO,Nov 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,20,,,,,9125,2931,971,13027,
SAN DIEGO,Oct 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,22,,,,,10485,3368,1115,14968,
SAN DIEGO,Apr 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,21,,,,,10975,3525,1167,15667,
SAN DIEGO,Aug 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,23,,,,,6028,1936,641,8605,
SAN DIEGO,Dec 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,19,,,,,6418,2061,683,9162,
SAN DIEGO,Feb 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,19,,,,,9433,3030,1003,13466,
SAN DIEGO,Jan 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,22,,,,,10158,3263,1080,14501,
SAN DIEGO,Jul 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,21,,,,,5113,1642,544,7299,
SAN DIEGO,Jun 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,21,,,,,10054,3229,1069,14352,
SAN DIEGO,Mar 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,22,,,,,11416,3667,1214,16297,
SAN DIEGO,May 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,22,,,,,11716,3763,1246,16725,
SAN DIEGO,Nov 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,20,,,,,9415,3024,1002,13441,
SAN DIEGO,Oct 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,22,,,,,11059,3552,1176,15787,
SAN DIEGO,Apr 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,21,,,,,4908,1577,522,7007,
SAN DIEGO,Aug 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,23,,,,,838,269,89,1196,
SAN DIEGO,Dec 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,19,,,,,2584,830,275,3689,
SAN DIEGO,Feb 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,19,,,,,4441,1427,472,6340,
SAN DIEGO,Jan 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,22,,,,,4864,1562,517,6943,
SAN DIEGO,Jun 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,21,,,,,4671,1500,497,6668,
SAN DIEGO,Mar 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,22,,,,,5231,1680,557,7468,
SAN DIEGO,May 2018,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,22,,,,,5393,1732,574,7699,
SAN DIEGO,Nov 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,20,,,,,4750,1526,505,6781,
SAN DIEGO,Oct 2017,CACF,2018,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,22,,,,,5250,1686,559,7495,
SAN DIEGO,Dec 2017,CACF,2018,READY SET GROW,CHILD_BREAKFAST,19,,,,,157,21,314,492,
SAN DIEGO,Feb 2018,CACF,2018,READY SET GROW,CHILD_BREAKFAST,19,,,,,172,23,345,540,
SAN DIEGO,Jan 2018,CACF,2018,READY SET GROW,CHILD_BREAKFAST,22,,,,,202,27,403,632,
SAN DIEGO,Nov 2017,CACF,2018,READY SET GROW,CHILD_BREAKFAST,20,,,,,174,23,347,544,
SAN DIEGO,Oct 2017,CACF,2018,READY SET GROW,CHILD_BREAKFAST,22,,,,,196,26,391,613,
SAN DIEGO,Dec 2017,CACF,2018,READY SET GROW,CHILD_LUNCH,19,,,,,157,21,313,491,
SAN DIEGO,Feb 2018,CACF,2018,READY SET GROW,CHILD_LUNCH,19,,,,,188,25,375,588,
SAN DIEGO,Jan 2018,CACF,2018,READY SET GROW,CHILD_LUNCH,22,,,,,205,27,411,643,
SAN DIEGO,Nov 2017,CACF,2018,READY SET GROW,CHILD_LUNCH,20,,,,,175,23,350,548,
SAN DIEGO,Oct 2017,CACF,2018,READY SET GROW,CHILD_LUNCH,22,,,,,194,26,387,607,
SAN DIEGO,Dec 2017,CACF,2018,READY SET GROW,CHILD_SNACK_PM,19,,,,,162,22,325,509,
SAN DIEGO,Feb 2018,CACF,2018,READY SET GROW,CHILD_SNACK_PM,19,,,,,191,25,382,598,
SAN DIEGO,Jan 2018,CACF,2018,READY SET GROW,CHILD_SNACK_PM,22,,,,,215,29,431,675,
SAN DIEGO,Nov 2017,CACF,2018,READY SET GROW,CHILD_SNACK_PM,20,,,,,175,23,351,549,
SAN DIEGO,Oct 2017,CACF,2018,READY SET GROW,CHILD_SNACK_PM,22,,,,,206,28,412,646,
SAN DIEGO,Dec 2017,CACF,2018,READY SET GROW,OSCH_CHILD_BREAKFAST,19,,,,,41,20,14,75,
SAN DIEGO,Feb 2018,CACF,2018,READY SET GROW,OSCH_CHILD_BREAKFAST,19,,,,,31,15,10,56,
SAN DIEGO,Jan 2018,CACF,2018,READY SET GROW,OSCH_CHILD_BREAKFAST,22,,,,,45,22,15,82,
SAN DIEGO,Nov 2017,CACF,2018,READY SET GROW,OSCH_CHILD_BREAKFAST,20,,,,,39,20,13,72,
SAN DIEGO,Oct 2017,CACF,2018,READY SET GROW,OSCH_CHILD_BREAKFAST,22,,,,,51,26,17,94,
SAN DIEGO,Dec 2017,CACF,2018,READY SET GROW,OSCH_CHILD_LUNCH,19,,,,,13,6,4,23,
SAN DIEGO,Feb 2018,CACF,2018,READY SET GROW,OSCH_CHILD_LUNCH,19,,,,,2,1,0,3,
