siteid,reportdate,academicyear,program_year,sponsorname,sitename,sponsor_id,Program,MealTypeCode,Days.Served.Qty,Meals.Served.Free,Meals.Served.Redc,Meals.Served.Paid,Meals.Served.Total
3341,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,ROSA PARKS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,21279,0,993,22272
3357,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,924,0,43,967
3357,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,4389,0,204,4593
3357,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,4750,0,221,4971
3357,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,3456,0,161,3617
3357,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,2350,0,109,2459
3357,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,4275,0,199,4474
3357,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,3917,0,182,4099
3357,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,3677,0,171,3848
3357,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,4455,0,208,4663
3357,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,4735,0,220,4955
3357,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,1913,0,89,2002
3357,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,990,0,46,1036
3357,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,3668,0,171,3839
3357,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,ROSS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,4348,0,202,4550
3365,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,785,0,37,822
3365,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,3966,0,185,4151
3365,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,4393,0,205,4598
3365,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,3167,0,148,3315
3365,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,2113,0,98,2211
3365,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,3858,0,180,4038
3365,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,3623,0,169,3792
3365,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,3274,0,153,3427
3365,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,4030,0,188,4218
3365,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,4218,0,196,4414
3365,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,1664,0,77,1741
3365,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,933,0,43,976
3365,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,3456,0,161,3617
3365,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,ROWAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,4132,0,192,4324
3393,2017-07-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1040,223,40,1303
3393,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,8,412,84,16,512
3393,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1020,200,40,1260
3393,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1013,393,44,1450
3393,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,845,380,38,1263
3393,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,506,220,22,748
3393,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,933,420,48,1401
3393,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,855,397,44,1296
3393,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,787,357,42,1186
3393,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,1008,441,60,1509
3393,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1120,484,57,1661
3393,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,1082,462,22,1566
3393,2018-07-01,2018-2019,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1050,382,21,1453
3393,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,8,407,149,3,559
3393,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,988,361,5,1354
3393,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SAM AND ROSE STEIN EDUCATION CENTER,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1201,463,19,1683
3401,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,2672,0,124,2796
3401,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,17336,0,807,18143
3401,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,25,22707,0,1057,23764
3401,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,15466,0,720,16186
3401,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,12,9942,0,463,10405
3401,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,18737,0,873,19610
3401,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,17200,0,801,18001
3401,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,16582,0,772,17354
3401,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,25,18607,0,867,19474
3401,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,25,19464,0,907,20371
3401,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,5828,0,271,6099
3401,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,2840,0,132,2972
3401,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,13455,0,627,14082
3401,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SAN DIEGO BUSINESS/LEADERSHIP,340,NSLP,NSLP_BREAKFAST_SEVERENEED,27,19110,0,890,20000
3465,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,212,39,19,270
3465,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1416,436,156,2008
3465,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1576,567,293,2436
3465,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1280,455,254,1989
3465,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,12,808,277,148,1233
3465,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1297,448,291,2036
3465,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1248,455,263,1966
3465,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1167,456,257,1880
3465,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1344,461,295,2100
3465,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,1519,585,310,2414
3465,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,455,155,113,723
3465,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,145,20,21,186
3465,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,979,191,171,1341
3465,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SAN DIEGO SCPA,340,NSLP,NSLP_BREAKFAST_SEVERENEED,24,1312,365,362,2039
3541,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,62,35,61,158
3541,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,425,174,364,963
3541,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,453,218,348,1019
3541,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,345,185,224,754
3541,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,195,106,136,437
3541,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,383,224,293,900
3541,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,339,206,241,786
3541,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,298,192,243,733
3541,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,374,239,298,911
3541,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,557,219,332,1108
3541,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,196,75,106,377
3541,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,90,39,46,175
3541,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,378,204,166,748
3541,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SANDBURG ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,336,275,221,832
3581,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,3,20,6,134,160
3581,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,16,176,81,1296,1553
3581,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,18,163,105,1688,1956
3581,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,8,87,59,813,959
3581,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,8,79,53,885,1017
3581,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,16,160,91,1446,1697
3581,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,13,139,89,1159,1387
3581,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,11,102,94,958,1154
3581,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,17,194,113,1616,1923
3581,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,17,209,79,1549,1837
3581,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,7,71,31,684,786
3581,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,4,29,8,161,198
3581,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,15,131,56,979,1166
3581,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SCRIPPS ELEMENTARY,340,NSLP,NSLP_BREAKFAST,19,208,74,1460,1742
3585,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,51,1,9,61
3585,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,611,58,99,768
3585,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,608,104,201,913
3585,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,500,101,143,744
3585,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,316,77,89,482
3585,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,502,134,135,771
3585,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,544,154,170,868
3585,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,501,118,160,779
3585,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,541,140,148,829
3585,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,577,147,166,890
3585,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,129,51,39,219
3585,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,14,6,9,29
3585,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,84,65,48,197
3585,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SCRIPPS RANCH HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,24,134,18,72,224
3601,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,88,7,21,116
3601,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,500,38,123,661
3601,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,547,20,113,680
3601,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,452,28,69,549
3601,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,287,10,55,352
3601,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,523,15,77,615
3601,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,501,14,80,595
3601,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,499,19,93,611
3601,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,543,39,121,703
3601,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,537,57,105,699
3601,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,184,20,42,246
3601,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,128,9,21,158
3601,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,534,58,94,686
3601,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SEQUOIA ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,638,95,98,831
3605,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,183,47,6,236
3605,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1454,538,83,2075
3605,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1793,684,175,2652
3605,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1384,590,131,2105
3605,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,12,1002,412,112,1526
3605,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,1595,744,163,2502
3605,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,1663,725,182,2570
3605,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1553,702,165,2420
3605,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,25,1935,818,226,2979
3605,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,25,2093,928,178,3199
3605,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,10,561,302,69,932
3605,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,5,215,91,26,332
3605,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,960,417,156,1533
3605,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SERRA HIGH,340,NSLP,NSLP_BREAKFAST_SEVERENEED,25,1430,530,291,2251
3609,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,41,21,25,87
3609,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,295,144,135,574
3609,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,246,158,245,649
3609,2017-11-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,16,146,146,180,472
3609,2017-12-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,11,88,88,95,271
3609,2018-01-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,144,170,192,506
3609,2018-02-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,146,136,173,455
3609,2018-03-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,17,168,127,139,434
3609,2018-04-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,21,239,162,158,559
3609,2018-05-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,187,152,176,515
3609,2018-06-01,2017-2018,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,9,80,65,39,184
3609,2018-07-01,2018-2019,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,7,150,26,63,239
3609,2018-08-01,2018-2019,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,18,349,69,85,503
3609,2018-09-01,2018-2019,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,19,135,130,98,363
3609,2018-10-01,2018-2019,,SAN DIEGO UNIFIED,SESSIONS ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,23,249,92,178,519
3621,2017-08-01,2017-2018,,SAN DIEGO UNIFIED,SHERMAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,4,2655,0,125,2780
3621,2017-09-01,2017-2018,,SAN DIEGO UNIFIED,SHERMAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,20,13215,0,620,13835
3621,2017-10-01,2017-2018,,SAN DIEGO UNIFIED,SHERMAN ELEMENTARY,340,NSLP,NSLP_BREAKFAST_SEVERENEED,22,14533,0,682,15215
