"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2016-2017",37,68338,6039952,"SAN DIEGO","SAN DIEGO UNIFIED","MARSHALL ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",512,456,89.1,486,94.9,501,447,89.2,475,94.8,TRUE,"Elementary School"
"2016-2017",37,68338,6039960,"SAN DIEGO","SAN DIEGO UNIFIED","MARVIN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",460,85,18.5,109,23.7,428,78,18.2,102,23.8,TRUE,"Elementary School"
"2016-2017",37,68338,6039978,"SAN DIEGO","SAN DIEGO UNIFIED","MCKINLEY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",581,189,32.5,222,38.2,570,186,32.6,218,38.2,TRUE,"Elementary School"
"2016-2017",37,68338,6040000,"SAN DIEGO","SAN DIEGO UNIFIED","LANGUAGE ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",994,321,32.3,429,43.2,985,319,32.4,424,43,TRUE,"Elementary School"
"2016-2017",37,68338,6040018,"SAN DIEGO","SAN DIEGO UNIFIED","HARRIET TUBMAN VILLAGE CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,46,"DIRECTLY FUNDED",TRUE,"K","8",351,274,78.1,319,90.9,344,268,77.9,312,90.7,TRUE,"Elementary School"
"2016-2017",37,68338,6040026,"SAN DIEGO","SAN DIEGO UNIFIED","OAK PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",529,378,71.5,462,87.3,516,372,72.1,454,88,TRUE,"Elementary School"
"2016-2017",37,68338,6040034,"SAN DIEGO","SAN DIEGO UNIFIED","OCEAN BEACH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","4",429,172,40.1,224,52.2,415,165,39.8,217,52.3,TRUE,"Elementary School"
"2016-2017",37,68338,6040042,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC BEACH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",390,106,27.2,130,33.3,378,103,27.2,125,33.1,TRUE,"Elementary School"
"2016-2017",37,68338,6040059,"SAN DIEGO","SAN DIEGO UNIFIED","PARADISE HILLS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","5",291,184,63.2,245,84.2,288,181,62.8,242,84,TRUE,"Elementary School"
"2016-2017",37,68338,6040067,"SAN DIEGO","SAN DIEGO UNIFIED","PERRY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",412,154,37.4,275,66.7,403,148,36.7,269,66.7,TRUE,"Elementary School"
"2016-2017",37,68338,6040083,"SAN DIEGO","SAN DIEGO UNIFIED","RILEY/NEW DAWN","Unified School District","Special Education Schools (Public)","SPECIAL EDUCATION SCHOOL","CEP",NA,NA,"",FALSE,"K","12",165,115,69.7,134,81.2,152,106,69.7,123,80.9,TRUE,"Other"
"2016-2017",37,68338,6040091,"SAN DIEGO","SAN DIEGO UNIFIED","ROLANDO PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",212,142,67,176,83,202,137,67.8,170,84.2,TRUE,"Elementary School"
"2016-2017",37,68338,6040109,"SAN DIEGO","SAN DIEGO UNIFIED","ROSS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","5",262,172,65.6,221,84.4,257,168,65.4,217,84.4,TRUE,"Elementary School"
"2016-2017",37,68338,6040117,"SAN DIEGO","SAN DIEGO UNIFIED","ROWAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","5",231,144,62.3,181,78.4,223,138,61.9,173,77.6,TRUE,"Elementary School"
"2016-2017",37,68338,6040133,"SAN DIEGO","SAN DIEGO UNIFIED","SEQUOIA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",196,115,58.7,129,65.8,191,111,58.1,125,65.4,TRUE,"Elementary School"
"2016-2017",37,68338,6040141,"SAN DIEGO","SAN DIEGO UNIFIED","SESSIONS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",498,76,15.3,116,23.3,485,75,15.5,114,23.5,TRUE,"Elementary School"
"2016-2017",37,68338,6040158,"SAN DIEGO","SAN DIEGO UNIFIED","SHERMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",663,531,80.1,598,90.2,648,523,80.7,586,90.4,TRUE,"Elementary School"
"2016-2017",37,68338,6040166,"SAN DIEGO","SAN DIEGO UNIFIED","SILVER GATE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","4",544,86,15.8,112,20.6,536,85,15.9,111,20.7,TRUE,"Elementary School"
"2016-2017",37,68338,6040174,"SAN DIEGO","SAN DIEGO UNIFIED","SPRECKELS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",627,244,38.9,285,45.5,613,242,39.5,283,46.2,TRUE,"Elementary School"
"2016-2017",37,68338,6040190,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ PRIMARY ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,705,"DIRECTLY FUNDED",TRUE,"K","2",387,361,93.3,380,98.2,373,347,93,366,98.1,TRUE,"Elementary School"
"2016-2017",37,68338,6040208,"SAN DIEGO","SAN DIEGO UNIFIED","SUNSET VIEW ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","4",446,53,11.9,65,14.6,429,49,11.4,61,14.2,TRUE,"Elementary School"
"2016-2017",37,68338,6040224,"SAN DIEGO","SAN DIEGO UNIFIED","TOLER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",241,114,47.3,133,55.2,235,111,47.2,129,54.9,TRUE,"Elementary School"
"2016-2017",37,68338,6040232,"SAN DIEGO","SAN DIEGO UNIFIED","TORREY PINES ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",500,47,9.4,58,11.6,488,46,9.4,57,11.7,TRUE,"Elementary School"
"2016-2017",37,68338,6040257,"SAN DIEGO","SAN DIEGO UNIFIED","VALENCIA PARK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",520,403,77.5,470,90.4,507,394,77.7,459,90.5,TRUE,"Elementary School"
"2016-2017",37,68338,6040265,"SAN DIEGO","SAN DIEGO UNIFIED","WASHINGTON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",293,178,60.8,213,72.7,288,178,61.8,212,73.6,TRUE,"Elementary School"
"2016-2017",37,68338,6040273,"SAN DIEGO","SAN DIEGO UNIFIED","WEBSTER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","6",337,271,80.4,316,93.8,333,267,80.2,312,93.7,TRUE,"Elementary School"
"2016-2017",37,68338,6040281,"SAN DIEGO","SAN DIEGO UNIFIED","WEGEFORTH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",188,94,50,118,62.8,179,87,48.6,111,62,TRUE,"Elementary School"
"2016-2017",37,68338,6040299,"SAN DIEGO","SAN DIEGO UNIFIED","BENCHLEY/WEINBERGER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",563,79,14,110,19.5,552,79,14.3,110,19.9,TRUE,"Elementary School"
"2016-2017",37,68338,6040307,"SAN DIEGO","SAN DIEGO UNIFIED","WHITMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","6",208,127,61.1,145,69.7,200,123,61.5,140,70,TRUE,"Elementary School"
"2016-2017",37,68338,6059588,"SAN DIEGO","SAN DIEGO UNIFIED","BELL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"6","8",767,503,65.6,632,82.4,767,503,65.6,632,82.4,TRUE,"Middle School"
"2016-2017",37,68338,6059596,"SAN DIEGO","SAN DIEGO UNIFIED","CORREIA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"7","8",775,240,31,286,36.9,775,240,31,286,36.9,TRUE,"Middle School"
"2016-2017",37,68338,6059604,"SAN DIEGO","SAN DIEGO UNIFIED","DANA","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"5","6",801,230,28.7,289,36.1,801,230,28.7,289,36.1,TRUE,"Middle School"
"2016-2017",37,68338,6059638,"SAN DIEGO","SAN DIEGO UNIFIED","LEWIS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1156,391,33.8,502,43.4,1156,391,33.8,502,43.4,TRUE,"Middle School"
"2016-2017",37,68338,6059646,"SAN DIEGO","SAN DIEGO UNIFIED","MANN MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"6","8",723,599,82.8,674,93.2,723,599,82.8,674,93.2,TRUE,"Middle School"
"2016-2017",37,68338,6059653,"SAN DIEGO","SAN DIEGO UNIFIED","MARSTON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",689,311,45.1,383,55.6,689,311,45.1,383,55.6,TRUE,"Middle School"
"2016-2017",37,68338,6059679,"SAN DIEGO","SAN DIEGO UNIFIED","MONTGOMERY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"6","8",453,341,75.3,400,88.3,453,341,75.3,400,88.3,TRUE,"Middle School"
"2016-2017",37,68338,6059687,"SAN DIEGO","SAN DIEGO UNIFIED","MUIRLANDS MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1052,220,20.9,249,23.7,1052,220,20.9,249,23.7,TRUE,"Middle School"
"2016-2017",37,68338,6059695,"SAN DIEGO","SAN DIEGO UNIFIED","PACIFIC BEACH MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",743,279,37.6,343,46.2,743,279,37.6,343,46.2,TRUE,"Middle School"
"2016-2017",37,68338,6059703,"SAN DIEGO","SAN DIEGO UNIFIED","ROOSEVELT INTERNATIONAL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"6","8",1018,612,60.1,745,73.2,1018,612,60.1,745,73.2,TRUE,"Middle School"
"2016-2017",37,68338,6059711,"SAN DIEGO","SAN DIEGO UNIFIED","TAFT MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",509,233,45.8,325,63.9,509,233,45.8,325,63.9,TRUE,"Middle School"
"2016-2017",37,68338,6061964,"SAN DIEGO","SAN DIEGO UNIFIED","THE O'FARRELL CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","CEP",NA,48,"DIRECTLY FUNDED",TRUE,"K","12",1689,932,55.2,1199,71,1676,927,55.3,1192,71.1,TRUE,"Elementary School"
"2016-2017",37,68338,6061972,"SAN DIEGO","SAN DIEGO UNIFIED","PERSHING MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",693,185,26.7,243,35.1,693,185,26.7,243,35.1,TRUE,"Middle School"
"2016-2017",37,68338,6061980,"SAN DIEGO","SAN DIEGO UNIFIED","WILSON MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"6","8",670,601,89.7,643,96,670,601,89.7,643,96,TRUE,"Middle School"
"2016-2017",37,68338,6069116,"SAN DIEGO","SAN DIEGO UNIFIED","MIRAMAR RANCH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",758,80,10.6,113,14.9,743,80,10.8,112,15.1,TRUE,"Elementary School"
"2016-2017",37,68338,6071914,"SAN DIEGO","SAN DIEGO UNIFIED","MASON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",570,224,39.3,319,56,560,223,39.8,315,56.3,TRUE,"Elementary School"
"2016-2017",37,68338,6077317,"SAN DIEGO","SAN DIEGO UNIFIED","PENN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",369,231,62.6,278,75.3,362,224,61.9,271,74.9,TRUE,"Elementary School"
"2016-2017",37,68338,6089015,"SAN DIEGO","SAN DIEGO UNIFIED","ERICSON ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",687,226,32.9,286,41.6,673,224,33.3,284,42.2,TRUE,"Elementary School"
"2016-2017",37,68338,6089023,"SAN DIEGO","SAN DIEGO UNIFIED","HICKMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",420,111,26.4,153,36.4,410,111,27.1,151,36.8,TRUE,"Elementary School"
"2016-2017",37,68338,6089049,"SAN DIEGO","SAN DIEGO UNIFIED","SANDBURG ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",663,193,29.1,257,38.8,650,185,28.5,248,38.2,TRUE,"Elementary School"
"2016-2017",37,68338,6089056,"SAN DIEGO","SAN DIEGO UNIFIED","TIERRASANTA ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",506,162,32,210,41.5,488,157,32.2,204,41.8,TRUE,"Elementary School"
"2016-2017",37,68338,6089064,"SAN DIEGO","SAN DIEGO UNIFIED","WALKER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",409,245,59.9,292,71.4,400,244,61,289,72.3,TRUE,"Elementary School"
"2016-2017",37,68338,6093256,"SAN DIEGO","SAN DIEGO UNIFIED","MILLER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",735,211,28.7,442,60.1,714,205,28.7,428,59.9,TRUE,"Elementary School"
"2016-2017",37,68338,6096051,"SAN DIEGO","SAN DIEGO UNIFIED","HANCOCK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",625,178,28.5,433,69.3,615,175,28.5,426,69.3,TRUE,"Elementary School"
"2016-2017",37,68338,6096598,"SAN DIEGO","SAN DIEGO UNIFIED","STANDLEY MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1078,314,29.1,403,37.4,1078,314,29.1,403,37.4,TRUE,"Middle School"
"2016-2017",37,68338,6096879,"SAN DIEGO","SAN DIEGO UNIFIED","DAILARD ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",532,75,14.1,94,17.7,517,72,13.9,91,17.6,TRUE,"Elementary School"
"2016-2017",37,68338,6097844,"SAN DIEGO","SAN DIEGO UNIFIED","WANGENHEIM MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",905,373,41.2,501,55.4,905,373,41.2,501,55.4,TRUE,"Middle School"
"2016-2017",37,68338,6099055,"SAN DIEGO","SAN DIEGO UNIFIED","DOYLE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",738,207,28,244,33.1,720,202,28.1,238,33.1,TRUE,"Elementary School"
"2016-2017",37,68338,6099063,"SAN DIEGO","SAN DIEGO UNIFIED","FARB MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",415,171,41.2,282,68,415,171,41.2,282,68,TRUE,"Middle School"
"2016-2017",37,68338,6099071,"SAN DIEGO","SAN DIEGO UNIFIED","JERABEK ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",644,33,5.1,44,6.8,635,33,5.2,44,6.9,TRUE,"Elementary School"
"2016-2017",37,68338,6099089,"SAN DIEGO","SAN DIEGO UNIFIED","VISTA GRANDE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",419,125,29.8,204,48.7,408,123,30.1,201,49.3,TRUE,"Elementary School"
"2016-2017",37,68338,6106173,"SAN DIEGO","SAN DIEGO UNIFIED","BETHUNE K-8","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","8",598,275,46,361,60.4,591,274,46.4,359,60.7,TRUE,"Elementary School"
"2016-2017",37,68338,6106181,"SAN DIEGO","SAN DIEGO UNIFIED","DE PORTOLA MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",932,242,26,406,43.6,932,242,26,406,43.6,TRUE,"Middle School"
"2016-2017",37,68338,6106199,"SAN DIEGO","SAN DIEGO UNIFIED","ZAMORANO ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",1205,704,58.4,825,68.5,1178,691,58.7,809,68.7,TRUE,"Elementary School"
"2016-2017",37,68338,6107056,"SAN DIEGO","SAN DIEGO UNIFIED","CHALLENGER MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",984,293,29.8,419,42.6,984,293,29.8,419,42.6,TRUE,"Middle School"
"2016-2017",37,68338,6109599,"SAN DIEGO","SAN DIEGO UNIFIED","HAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",700,179,25.6,257,36.7,677,174,25.7,250,36.9,TRUE,"Elementary School"
"2016-2017",37,68338,6112460,"SAN DIEGO","SAN DIEGO UNIFIED","KUMEYAAY ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",457,65,14.2,85,18.6,445,62,13.9,80,18,TRUE,"Elementary School"
"2016-2017",37,68338,6112478,"SAN DIEGO","SAN DIEGO UNIFIED","NYE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",461,226,49,314,68.1,448,220,49.1,306,68.3,TRUE,"Elementary School"
"2016-2017",37,68338,6112726,"SAN DIEGO","SAN DIEGO UNIFIED","DINGEMAN ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",822,54,6.6,63,7.7,812,53,6.5,62,7.6,TRUE,"Elementary School"
"2016-2017",37,68338,6113211,"SAN DIEGO","SAN DIEGO UNIFIED","MCGILL SCHOOL OF SUCCESS","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,95,"DIRECTLY FUNDED",TRUE,"K","3",173,118,68.2,154,89,167,115,68.9,151,90.4,TRUE,"Elementary School"
"2016-2017",37,68338,6114060,"SAN DIEGO","SAN DIEGO UNIFIED","CLARK MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"6","8",1090,931,85.4,1042,95.6,1090,931,85.4,1042,95.6,TRUE,"Middle School"
"2016-2017",37,68338,6114292,"SAN DIEGO","SAN DIEGO UNIFIED","KIMBROUGH ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",389,348,89.5,385,99,382,342,89.5,378,99,TRUE,"Elementary School"
"2016-2017",37,68338,6114300,"SAN DIEGO","SAN DIEGO UNIFIED","CHAVEZ ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,NA,"",FALSE,"K","5",495,414,83.6,473,95.6,478,401,83.9,458,95.8,TRUE,"Elementary School"
"2016-2017",37,68338,6114375,"SAN DIEGO","SAN DIEGO UNIFIED","ROSA PARKS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",NA,NA,"",FALSE,"K","5",957,845,88.3,923,96.4,941,833,88.5,910,96.7,TRUE,"Elementary School"
"2016-2017",37,68338,6115331,"SAN DIEGO","SAN DIEGO UNIFIED","MARSHALL MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"6","8",1619,164,10.1,197,12.2,1619,164,10.1,197,12.2,TRUE,"Middle School"
"2016-2017",37,68338,6115570,"SAN DIEGO","SAN DIEGO UNIFIED","MUSEUM","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,81,"DIRECTLY FUNDED",TRUE,"K","8",227,36,15.9,37,16.3,227,36,15.9,37,16.3,TRUE,"Elementary School"
"2016-2017",37,68338,6117279,"SAN DIEGO","SAN DIEGO UNIFIED","HOLLY DRIVE LEADERSHIP ACADEMY","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,264,"DIRECTLY FUNDED",FALSE,"K","8",124,104,83.9,115,92.7,123,103,83.7,114,92.7,TRUE,"Elementary School"
"2016-2017",37,68338,6117683,"SAN DIEGO","SAN DIEGO UNIFIED","HIGH TECH ELEMENTARY EXPLORER","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,278,"DIRECTLY FUNDED",TRUE,"K","5",353,88,24.9,127,36,353,88,24.9,127,36,TRUE,"Elementary School"
"2016-2017",37,68338,6119135,"SAN DIEGO","SAN DIEGO UNIFIED","SCRIPPS ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"K","5",739,39,5.3,53,7.2,731,39,5.3,53,7.3,TRUE,"Elementary School"
"2016-2017",37,68338,6119168,"SAN DIEGO","SAN DIEGO UNIFIED","SAN DIEGO COOPERATIVE CHARTER","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,396,"DIRECTLY FUNDED",TRUE,"K","8",457,103,22.5,127,27.8,452,103,22.8,127,28.1,TRUE,"Elementary School"
"2016-2017",37,68338,6119598,"SAN DIEGO","SAN DIEGO UNIFIED","KING-CHAVEZ ACADEMY OF EXCELLENCE","Unified School District","Elementary Schools (Public)","TRADITIONAL","CEP",NA,420,"DIRECTLY FUNDED",TRUE,"K","8",327,293,89.6,322,98.5,327,293,89.6,322,98.5,TRUE,"Elementary School"
"2016-2017",37,68338,6120935,"SAN DIEGO","SAN DIEGO UNIFIED","ALBERT EINSTEIN ACADEMY CHARTER ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",NA,488,"DIRECTLY FUNDED",TRUE,"K","5",797,207,26,270,33.9,797,207,26,270,33.9,TRUE,"Elementary School"
"2016-2017",37,68346,1,"SAN DIEGO","SAN DIEGUITO UNION HIGH","NONPUBLIC, NONSECTARIAN SCHOOLS","High School District",NA,NA,"",NA,NA,NA,NA,"","",48,1,2.1,1,2.1,36,1,2.8,1,2.8,TRUE,NA
"2016-2017",37,68346,106328,"SAN DIEGO","SAN DIEGUITO UNION HIGH","CANYON CREST ACADEMY","High School District","High Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"9","12",2406,45,1.9,62,2.6,2358,43,1.8,60,2.5,TRUE,"High School"
"2016-2017",37,68346,131649,"SAN DIEGO","SAN DIEGUITO UNION HIGH","PACIFIC TRAILS MIDDLE","High School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",NA,NA,"",FALSE,"7","8",623,31,5,38,6.1,623,31,5,38,6.1,TRUE,"Middle School"
"2016-2017",37,68346,3730033,"SAN DIEGO","SAN DIEGUITO UNION HIGH","TORREY PINES HIGH","High School District","High Schools (Public)","TRADITIONAL","Breakfast Provision 2",NA,NA,"",FALSE,"9","12",2574,122,4.7,158,6.1,2489,119,4.8,153,6.1,TRUE,"High School"
"2016-2017",37,68346,3731007,"SAN DIEGO","SAN DIEGUITO UNION HIGH","LA COSTA CANYON HIGH","High School District","High Schools (Public)","TRADITIONAL","Breakfast Provision 2",NA,NA,"",FALSE,"9","12",1919,147,7.7,171,8.9,1819,138,7.6,162,8.9,TRUE,"High School"
