site_id,sitename,address,city,state,zip,lat,lon,accuracy,bos_district,council_distict,councill_code,elementary_dist,hs_dist,unified_dist,state_assembly_dist,state_senate_dist,congressional_dist
1295,VISTA SPRINGS CHARTER,700 East Bobier Avenue,Vista,CA,92084,33,-117,HIGH,5,2,VS,,,UNIFIED VISTA,76,36,49
1296,VISTA SQUARE ELEMENTARY,540 G Street,Chula Vista,CA,91910,33,-117,HIGH,1,2,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1297,VISTA TERRACE HILLS,1790 DEL SUR BLVD.,SAN YSIDRO,CA,92173,33,-117,HIGH,1,8,SD,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,80,40,51
1298,VISTA VISIONS ACADEMY,305 East Bobier,Vista,CA,92084,33,-117,HIGH,5,1,VS,,,UNIFIED VISTA,76,36,49
1299,VIVIAN BANKS CHARTER,11800 Pala Mission Road,Pala,CA,92059,33,-117,HIGH,5,,,,,UNIFIED BONSALL,75,38,50
1301,W. D. HALL ELEMENTARY,1376 PEPPER DR.,EL CAJON,CA,92021,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
1303,WALKER ELEMENTARY,9225 Hillery Drive,San Diego,CA,92126,33,-117,HIGH,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1304,WANGENHEIM MIDDLE,9230 GOLD COAST DR.,SAN DIEGO,CA,92126,33,-117,HIGH,3,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1305,WARNER ELEMENTARY,30951 Highway 79,Warner Springs,CA,92086,33,-117,HIGH,5,,,,,UNIFIED WARNER,71,38,50
1306,WARNER JUNIOR/SENIOR HIGH,30951 Highway 79,Warner Springs,CA,92086,33,-117,HIGH,5,,,,,UNIFIED WARNER,71,38,50
1307,WASHINGTON ELEMENTARY,1789 State Street,San Diego,CA,92101,33,-117,HIGH,4,3,SD,,,UNIFIED SAN DIEGO,78,39,52
1308,WASHINGTON PARK CENTER,501 ROSE STREET,ESCONDIDO,CA,92027,33,-117,HIGH,3,3,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
1309,WATERFRONT,1600 PACIFIC HIGHWAY,SAN DIEGO,CA,92101,33,-117,HIGH,1,3,SD,,,UNIFIED SAN DIEGO,78,39,52
1310,WEBSTER ELEMENTARY,4801 Elm Street,San Diego,CA,92102,33,-117,HIGH,4,4,SD,,,UNIFIED SAN DIEGO,80,40,51
1312,WEGEFORTH ELEMENTARY,3443 Ediwhar Avenue,San Diego,CA,92123,33,-117,HIGH,4,7,SD,,,UNIFIED SAN DIEGO,79,39,53
1313,WEST HILLS HIGH,8756 MAST BLVD.,SANTEE,CA,92071,33,-117,HIGH,2,4,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1314,WEST VIEW EARLY LEARNING CENTER,525 Third Street,Imperial Beach,CA,91932,33,-117,HIGH,1,,,GEN ELEM SOUTH BAY UNION,HIGH SWEETWATER UNION,,78,40,51
1315,WESTSIDE PARK,333 SOUTH SPRUCE STREET,ESCONDIDO,CA,92025,33,-117,HIGH,3,4,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
1316,WESTVIEW HIGH,13500 Camino Del Sur,San Diego,CA,92129,33,-117,HIGH,3,5,SD,,,UNIFIED POWAY,77,39,52
1317,WESTWOOD ELEMENTARY,17449 Matinal Road,San Diego,CA,92127,33,-117,HIGH,3,5,SD,,,"UNIF BOND POWAY-SFID 2002-1,PROP U, 2014 REF",77,39,52
1318,WHITMAN ELEMENTARY,4050 Appleton Street,San Diego,CA,92117,33,-117,HIGH,4,6,SD,,,UNIFIED SAN DIEGO,77,39,52
1319,WHITTIER K-12,3401 Clairemont Drive,San Diego,CA,92117,33,-117,HIGH,4,2,SD,,,UNIFIED SAN DIEGO,78,39,52
1320,WIC NATIONAL CITY,1420 E. PLAZA BLVD. STE. B4,NATIONAL CITY,CA,91950,33,-117,HIGH,1,,,GEN ELEM NATIONAL,HIGH SWEETWATER UNION,,79,40,51
1321,WILLIAM H. FRAZIER ELEMENTARY,1835 Gum Tree Lane,Fallbrook,CA,92028,33,-117,HIGH,5,,,GEN ELEM FALLBROOK UNION,HIGH FALLBROOK UNION,,75,38,50
1322,WILLIAM J OAKES BRANCH,2930 MARCY AVE,SAN DIEGO,CA,92113,33,-117,HIGH,1,8,SD,,,UNIFIED SAN DIEGO,80,40,51
1323,WILLIE HENDERSON SPORTS COMPLEX,1035 S. 45TH STREET,SAN DIEGO,CA,92113,33,-117,HIGH,1,9,SD,,,UNIFIED SAN DIEGO,80,40,51
1324,WILLOW ELEMENTARY,226 Willow Road,San Ysidro,CA,92173,33,-117,HIGH,1,8,SD,GEN ELEM SAN YSIDRO,HIGH SWEETWATER UNION,,80,40,51
1325,WILLOW GROVE ELEMENTARY,14727 Via Azul,San Diego,CA,92127,33,-117,HIGH,3,5,SD,,,UNIFIED POWAY,77,38,52
1326,WILSON MIDDLE,3838 Orange Avenue,San Diego,CA,92105,33,-117,HIGH,4,9,SD,,,UNIFIED SAN DIEGO,80,40,51
1327,WINTER GARDENS ELEMENTARY,8501 Pueblo Road,Lakeside,CA,92040,33,-117,HIGH,2,,,GEN ELEM LAKESIDE UNION,HIGH GROSSMONT UNION,,71,38,50
1328,WOLF CANYON ELEMENTARY,1950 Wolf Canyon Loop,Chula Vista,CA,91913,33,-117,HIGH,1,3,CV,GEN ELEM CHULA VISTA,HIGH SWEETWATER UNION,,79,40,53
1329,WOODGLEN VISTA APARTMENTS,10450 N. MAGNOLIA AVE.,SANTEE,CA,92071,33,-117,HIGH,2,1,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1330,WOODLAND PARK MIDDLE,1270 Rock Springs Road,San Marcos,CA,92069,33,-117,HIGH,5,4,SM,,,"UNIF BOND SAN MARCOS SFID #1-6/04/96, 2004-1 REF",75,38,50
1333,YMCA - LA MESA,8881 DALLAS STREET,"LA MESA, CA",CA,91942,33,-117,HIGH,2,,,GEN ELEM LA MESA-SPRING VALLEY,HIGH GROSSMONT UNION,,79,38,53
1334,YMCA - MCGRATH,12006 CAMPO RD,SPRING VALLEY,CA,92019,33,-117,HIGH,2,,,GEN ELEM CAJON VALLEY UNION,HIGH GROSSMONT UNION,,71,38,50
1335,YMCA - SANTEE,10123 RIVERWALK DRIVE,SANTEE,CA,92071,33,-117,HIGH,2,1,ST,GEN ELEM SANTEE,HIGH GROSSMONT UNION,,71,38,50
1336,YMCA EARLY ENRICHMENT CENTER,540 G STREET,CHULA VISTA,CA,91910,33,-117,HIGH,1,2,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1337,YMCA ESCONDIDO,1050 N BROADWAY,ESCONDIDO,CA,92026,33,-117,HIGH,3,1,ES,GEN ELEM ESCONDIDO UNION,HIGH ESCONDIDO UNION,,75,38,50
1338,YMCA LEADERSHIP ACADEMY,1450 LOMA LANE,CHULA VISTA,CA,91911,33,-117,HIGH,1,4,CV,"GEN BOND CHULA VISTA-SFID 1 2012C,PROP E 11/06/12",HIGH SWEETWATER UNION,,80,40,51
1340,ZAMORANO ELEMENTARY,2655 CASEY ST.,SAN DIEGO,CA,92139,33,-117,HIGH,1,4,SD,,,UNIFIED SAN DIEGO,79,40,53
